dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,critical_word_idx,comprehension_q,correct_answer,meta
tabor2004,,e1_14,reduced_local,tabor2004//e1_14/reduced_local,The play centered around an innkeeper recited a verse by a traveling monk.,the play centered around an innkeeper recited a verse by a traveling monk .,The play centered around an innkeeper recited a verse by a traveling monk.,,43,,,relativizer,tabor2004//e1_14/nonreduced_local,The play centered around an innkeeper who was recited a verse by a traveling monk.,ins,ins,,who was,6,Who recited a verse?,A traveling monk,"{""answer_options"": [""A play"", ""An innkeeper"", ""A traveling monk""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""recited"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_15,nonreduced_global,tabor2004//e1_15/nonreduced_global,The hotel owner questioned a guest who was taken a drink by the bellboy.,the hotel owner questioned a guest who was taken a drink by the bellboy .,The hotel owner questioned a guest who was taken a drink by the bellboy.,,44,,,relativizer,tabor2004//e1_15/nonreduced_global,The hotel owner questioned a guest who was taken a drink by the bellboy.,none,,,,8,Who took a drink?,A bellboy,"{""answer_options"": [""A hotel owner"", ""A guest"", ""A bellboy""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""taken"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_15,reduced_global,tabor2004//e1_15/reduced_global,The hotel owner questioned a guest taken a drink by the bellboy.,the hotel owner questioned a guest taken a drink by the bellboy .,The hotel owner questioned a guest taken a drink by the bellboy.,,45,,,relativizer,tabor2004//e1_15/nonreduced_global,The hotel owner questioned a guest who was taken a drink by the bellboy.,ins,ins,,who was,6,Who took a drink?,A bellboy,"{""answer_options"": [""A hotel owner"", ""A guest"", ""A bellboy""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""taken"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_15,nonreduced_local,tabor2004//e1_15/nonreduced_local,The hotel owner questioned a guest who was brought a drink by the bellboy.,the hotel owner questioned a guest who was brought a drink by the bellboy .,The hotel owner questioned a guest who was brought a drink by the bellboy.,,46,,,relativizer,tabor2004//e1_15/nonreduced_local,The hotel owner questioned a guest who was brought a drink by the bellboy.,none,,,,8,Who brought a drink?,A bellboy,"{""answer_options"": [""A hotel owner"", ""A guest"", ""A bellboy""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""brought"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_15,reduced_local,tabor2004//e1_15/reduced_local,The hotel owner questioned a guest brought a drink by the bellboy.,the hotel owner questioned a guest brought a drink by the bellboy .,The hotel owner questioned a guest brought a drink by the bellboy.,,47,,,relativizer,tabor2004//e1_15/nonreduced_local,The hotel owner questioned a guest who was brought a drink by the bellboy.,ins,ins,,who was,6,Who brought a drink?,A bellboy,"{""answer_options"": [""A hotel owner"", ""A guest"", ""A bellboy""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""brought"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_16,nonreduced_global,tabor2004//e1_16/nonreduced_global,The coach smiled at the player who was thrown a frisbee by the opposing team.,the coach smiled at the player who was thrown a frisbee by the opposing team .,The coach smiled at the player who was thrown a frisbee by the opposing team.,,48,,,relativizer,tabor2004//e1_16/nonreduced_global,The coach smiled at the player who was thrown a frisbee by the opposing team.,none,,,,8,Who threw a frisbee?,An opposing team,"{""answer_options"": [""A coach"", ""A player"", ""An opposing team""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""thrown"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_16,reduced_global,tabor2004//e1_16/reduced_global,The coach smiled at the player thrown a frisbee by the opposing team.,the coach smiled at the player thrown a frisbee by the opposing team .,The coach smiled at the player thrown a frisbee by the opposing team.,,49,,,relativizer,tabor2004//e1_16/nonreduced_global,The coach smiled at the player who was thrown a frisbee by the opposing team.,ins,ins,,who was,6,Who threw a frisbee?,An opposing team,"{""answer_options"": [""A coach"", ""A player"", ""An opposing team""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""thrown"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_16,nonreduced_local,tabor2004//e1_16/nonreduced_local,The coach smiled at the player who was tossed a frisbee by the opposing team.,the coach smiled at the player who was tossed a frisbee by the opposing team .,The coach smiled at the player who was tossed a frisbee by the opposing team.,,50,,,relativizer,tabor2004//e1_16/nonreduced_local,The coach smiled at the player who was tossed a frisbee by the opposing team.,none,,,,8,Who tossed a frisbee?,An opposing team,"{""answer_options"": [""A coach"", ""A player"", ""An opposing team""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""tossed"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_16,reduced_local,tabor2004//e1_16/reduced_local,The coach smiled at the player tossed a frisbee by the opposing team.,the coach smiled at the player tossed a frisbee by the opposing team .,The coach smiled at the player tossed a frisbee by the opposing team.,,51,,,relativizer,tabor2004//e1_16/nonreduced_local,The coach smiled at the player who was tossed a frisbee by the opposing team.,ins,ins,,who was,6,Who tossed a frisbee?,An opposing team,"{""answer_options"": [""A coach"", ""A player"", ""An opposing team""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""tossed"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_17,nonreduced_global,tabor2004//e1_17/nonreduced_global,The anthropologist interviewed a woman who was woven a shawl by her mother.,the anthropologist interviewed a woman who was woven a shawl by her mother .,The anthropologist interviewed a woman who was woven a shawl by her mother.,,52,,,relativizer,tabor2004//e1_17/nonreduced_global,The anthropologist interviewed a woman who was woven a shawl by her mother.,none,,,,7,Who wove a shawl?,A woman's mother,"{""answer_options"": [""An anthropologist"", ""A woman"", ""A woman's mother""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""woven"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_17,reduced_global,tabor2004//e1_17/reduced_global,The anthropologist interviewed a woman woven a shawl by her mother.,the anthropologist interviewed a woman woven a shawl by her mother .,The anthropologist interviewed a woman woven a shawl by her mother.,,53,,,relativizer,tabor2004//e1_17/nonreduced_global,The anthropologist interviewed a woman who was woven a shawl by her mother.,ins,ins,,who was,5,Who wove a shawl?,A woman's mother,"{""answer_options"": [""An anthropologist"", ""A woman"", ""A woman's mother""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""woven"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_17,nonreduced_local,tabor2004//e1_17/nonreduced_local,The anthropologist interviewed a woman who was knitted a shawl by her mother.,the anthropologist interviewed a woman who was knitted a shawl by her mother .,The anthropologist interviewed a woman who was knitted a shawl by her mother.,,54,,,relativizer,tabor2004//e1_17/nonreduced_local,The anthropologist interviewed a woman who was knitted a shawl by her mother.,none,,,,7,Who knitted a shawl?,A woman's mother,"{""answer_options"": [""An anthropologist"", ""A woman"", ""A woman's mother""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""knitted"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_17,reduced_local,tabor2004//e1_17/reduced_local,The anthropologist interviewed a woman knitted a shawl by her mother.,the anthropologist interviewed a woman knitted a shawl by her mother .,The anthropologist interviewed a woman knitted a shawl by her mother.,,55,,,relativizer,tabor2004//e1_17/nonreduced_local,The anthropologist interviewed a woman who was knitted a shawl by her mother.,ins,ins,,who was,5,Who knitted a shawl?,A woman's mother,"{""answer_options"": [""An anthropologist"", ""A woman"", ""A woman's mother""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""knitted"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_18,nonreduced_global,tabor2004//e1_18/nonreduced_global,The FBI questioned a congressman who was written a letter by the activist.,the fbi questioned a congressman who was written a letter by the activist .,The FBI questioned a congressman who was written a letter by the activist.,,56,,,relativizer,tabor2004//e1_18/nonreduced_global,The FBI questioned a congressman who was written a letter by the activist.,none,,,,7,Who wrote a letter?,An activist,"{""answer_options"": [""The FBI"", ""A congressman"", ""An activist""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""written"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_18,reduced_global,tabor2004//e1_18/reduced_global,The FBI questioned a congressman written a letter by the activist.,the fbi questioned a congressman written a letter by the activist .,The FBI questioned a congressman written a letter by the activist.,,57,,,relativizer,tabor2004//e1_18/nonreduced_global,The FBI questioned a congressman who was written a letter by the activist.,ins,ins,,who was,5,Who wrote a letter?,An activist,"{""answer_options"": [""The FBI"", ""A congressman"", ""An activist""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""written"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_18,nonreduced_local,tabor2004//e1_18/nonreduced_local,The FBI questioned a congressman who was mailed a letter by the activist.,the fbi questioned a congressman who was mailed a letter by the activist .,The FBI questioned a congressman who was mailed a letter by the activist.,,58,,,relativizer,tabor2004//e1_18/nonreduced_local,The FBI questioned a congressman who was mailed a letter by the activist.,none,,,,7,Who mailed a letter?,An activist,"{""answer_options"": [""The FBI"", ""A congressman"", ""An activist""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""mailed"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_18,reduced_local,tabor2004//e1_18/reduced_local,The FBI questioned a congressman mailed a letter by the activist.,the fbi questioned a congressman mailed a letter by the activist .,The FBI questioned a congressman mailed a letter by the activist.,,59,,,relativizer,tabor2004//e1_18/nonreduced_local,The FBI questioned a congressman who was mailed a letter by the activist.,ins,ins,,who was,5,Who mailed a letter?,An activist,"{""answer_options"": [""The FBI"", ""A congressman"", ""An activist""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""mailed"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_19,nonreduced_global,tabor2004//e1_19/nonreduced_global,The deliveryman teased the accountant who was given a coupon by her boss.,the deliveryman teased the accountant who was given a coupon by her boss .,The deliveryman teased the accountant who was given a coupon by her boss.,,60,,,relativizer,tabor2004//e1_19/nonreduced_global,The deliveryman teased the accountant who was given a coupon by her boss.,none,,,,7,Who gave a coupon?,An accountant's boss,"{""answer_options"": [""A deliveryman"", ""An accountant"", ""An accountant's boss""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""given"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_19,reduced_global,tabor2004//e1_19/reduced_global,The deliveryman teased the accountant given a coupon by her boss.,the deliveryman teased the accountant given a coupon by her boss .,The deliveryman teased the accountant given a coupon by her boss.,,61,,,relativizer,tabor2004//e1_19/nonreduced_global,The deliveryman teased the accountant who was given a coupon by her boss.,ins,ins,,who was,5,Who gave a coupon?,An accountant's boss,"{""answer_options"": [""A deliveryman"", ""An accountant"", ""An accountant's boss""], ""coherence"": ""global"", ""experiment"": ""exp1"", ""participle"": ""given"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_19,nonreduced_local,tabor2004//e1_19/nonreduced_local,The deliveryman teased the accountant who was saved a coupon by her boss.,the deliveryman teased the accountant who was saved a coupon by her boss .,The deliveryman teased the accountant who was saved a coupon by her boss.,,62,,,relativizer,tabor2004//e1_19/nonreduced_local,The deliveryman teased the accountant who was saved a coupon by her boss.,none,,,,7,Who saved a coupon?,An accountant's boss,"{""answer_options"": [""A deliveryman"", ""An accountant"", ""An accountant's boss""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""saved"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e1_19,reduced_local,tabor2004//e1_19/reduced_local,The deliveryman teased the accountant saved a coupon by her boss.,the deliveryman teased the accountant saved a coupon by her boss .,The deliveryman teased the accountant saved a coupon by her boss.,,63,,,relativizer,tabor2004//e1_19/nonreduced_local,The deliveryman teased the accountant who was saved a coupon by her boss.,ins,ins,,who was,5,Who saved a coupon?,An accountant's boss,"{""answer_options"": [""A deliveryman"", ""An accountant"", ""An accountant's boss""], ""coherence"": ""local"", ""experiment"": ""exp1"", ""participle"": ""saved"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_1,nonreduced_global,tabor2004//e2_1/nonreduced_global,The man reminded us of the evidence that was examined the previous day by the lawyer.,the man reminded us of the evidence that was examined the previous day by the lawyer .,The man reminded us of the evidence that was examined the previous day by the lawyer.,,64,,,relativizer,tabor2004//e2_1/nonreduced_global,The man reminded us of the evidence that was examined the previous day by the lawyer.,none,,,,9,Who did the examining?,A lawyer,"{""answer_options"": [""A man"", ""Evidence"", ""A lawyer""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""examined"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_1,reduced_global,tabor2004//e2_1/reduced_global,The man reminded us of the evidence examined the previous day by the lawyer.,the man reminded us of the evidence examined the previous day by the lawyer .,The man reminded us of the evidence examined the previous day by the lawyer.,,65,,,relativizer,tabor2004//e2_1/nonreduced_global,The man reminded us of the evidence that was examined the previous day by the lawyer.,ins,ins,,that was,7,Who did the examining?,A lawyer,"{""answer_options"": [""A man"", ""Evidence"", ""A lawyer""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""examined"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_1,nonreduced_local,tabor2004//e2_1/nonreduced_local,The man reminded us of the defendant who was examined the previous day by the lawyer.,the man reminded us of the defendant who was examined the previous day by the lawyer .,The man reminded us of the defendant who was examined the previous day by the lawyer.,,66,,,relativizer,tabor2004//e2_1/nonreduced_local,The man reminded us of the defendant who was examined the previous day by the lawyer.,none,,,,9,Who did the examining?,A lawyer,"{""answer_options"": [""A man"", ""A defendant"", ""A lawyer""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""examined"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_1,reduced_local,tabor2004//e2_1/reduced_local,The man reminded us of the defendant examined the previous day by the lawyer.,the man reminded us of the defendant examined the previous day by the lawyer .,The man reminded us of the defendant examined the previous day by the lawyer.,,67,,,relativizer,tabor2004//e2_1/nonreduced_local,The man reminded us of the defendant who was examined the previous day by the lawyer.,ins,ins,,who was,7,Who did the examining?,A lawyer,"{""answer_options"": [""A man"", ""A defendant"", ""A lawyer""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""examined"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_2,nonreduced_global,tabor2004//e2_2/nonreduced_global,The bandit talked remorsefully of the gold that was transported the whole way by the guards.,the bandit talked remorsefully of the gold that was transported the whole way by the guards .,The bandit talked remorsefully of the gold that was transported the whole way by the guards.,,68,,,relativizer,tabor2004//e2_2/nonreduced_global,The bandit talked remorsefully of the gold that was transported the whole way by the guards.,none,,,,9,Who did the transporting?,Some guards,"{""answer_options"": [""A bandit"", ""Some gold"", ""Some guards""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""transported"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_2,reduced_global,tabor2004//e2_2/reduced_global,The bandit talked remorsefully of the gold transported the whole way by the guards.,the bandit talked remorsefully of the gold transported the whole way by the guards .,The bandit talked remorsefully of the gold transported the whole way by the guards.,,69,,,relativizer,tabor2004//e2_2/nonreduced_global,The bandit talked remorsefully of the gold that was transported the whole way by the guards.,ins,ins,,that was,7,Who did the transporting?,Some guards,"{""answer_options"": [""A bandit"", ""Some gold"", ""Some guards""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""transported"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_2,nonreduced_local,tabor2004//e2_2/nonreduced_local,The bandit talked remorsefully of the prisoner who was transported the whole way by the guards.,the bandit talked remorsefully of the prisoner who was transported the whole way by the guards .,The bandit talked remorsefully of the prisoner who was transported the whole way by the guards.,,70,,,relativizer,tabor2004//e2_2/nonreduced_local,The bandit talked remorsefully of the prisoner who was transported the whole way by the guards.,none,,,,9,Who did the transporting?,Some guards,"{""answer_options"": [""A bandit"", ""A prisoner"", ""Some guards""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""transported"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_2,reduced_local,tabor2004//e2_2/reduced_local,The bandit talked remorsefully of the prisoner transported the whole way by the guards.,the bandit talked remorsefully of the prisoner transported the whole way by the guards .,The bandit talked remorsefully of the prisoner transported the whole way by the guards.,,71,,,relativizer,tabor2004//e2_2/nonreduced_local,The bandit talked remorsefully of the prisoner who was transported the whole way by the guards.,ins,ins,,who was,7,Who did the transporting?,Some guards,"{""answer_options"": [""A bandit"", ""A prisoner"", ""Some guards""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""transported"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_4,nonreduced_global,tabor2004//e2_4/nonreduced_global,The foreman worried about the bricks that were lifted the whole way by the crane.,the foreman worried about the bricks that were lifted the whole way by the crane .,The foreman worried about the bricks that were lifted the whole way by the crane.,,72,,,relativizer,tabor2004//e2_4/nonreduced_global,The foreman worried about the bricks that were lifted the whole way by the crane.,none,,,,8,Who did the lifting?,A crane,"{""answer_options"": [""A foreman"", ""Some bricks"", ""A crane""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""lifted"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that were"", ""src_orc"": ""NA""}"
tabor2004,,e2_4,reduced_global,tabor2004//e2_4/reduced_global,The foreman worried about the bricks lifted the whole way by the crane.,the foreman worried about the bricks lifted the whole way by the crane .,The foreman worried about the bricks lifted the whole way by the crane.,,73,,,relativizer,tabor2004//e2_4/nonreduced_global,The foreman worried about the bricks that were lifted the whole way by the crane.,ins,ins,,that were,6,Who did the lifting?,A crane,"{""answer_options"": [""A foreman"", ""Some bricks"", ""A crane""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""lifted"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that were"", ""src_orc"": ""NA""}"
tabor2004,,e2_4,nonreduced_local,tabor2004//e2_4/nonreduced_local,The foreman worried about the workers who were lifted the whole way by the crane.,the foreman worried about the workers who were lifted the whole way by the crane .,The foreman worried about the workers who were lifted the whole way by the crane.,,74,,,relativizer,tabor2004//e2_4/nonreduced_local,The foreman worried about the workers who were lifted the whole way by the crane.,none,,,,8,Who did the lifting?,A crane,"{""answer_options"": [""A foreman"", ""Some workers"", ""A crane""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""lifted"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who were"", ""src_orc"": ""NA""}"
tabor2004,,e2_4,reduced_local,tabor2004//e2_4/reduced_local,The foreman worried about the workers lifted the whole way by the crane.,the foreman worried about the workers lifted the whole way by the crane .,The foreman worried about the workers lifted the whole way by the crane.,,75,,,relativizer,tabor2004//e2_4/nonreduced_local,The foreman worried about the workers who were lifted the whole way by the crane.,ins,ins,,who were,6,Who did the lifting?,A crane,"{""answer_options"": [""A foreman"", ""Some workers"", ""A crane""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""lifted"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who were"", ""src_orc"": ""NA""}"
tabor2004,,e2_6,nonreduced_global,tabor2004//e2_6/nonreduced_global,The master of ceremonies discussed the recipe that was selected the third time by the judges.,the master of ceremonies discussed the recipe that was selected the third time by the judges .,The master of ceremonies discussed the recipe that was selected the third time by the judges.,,76,,,relativizer,tabor2004//e2_6/nonreduced_global,The master of ceremonies discussed the recipe that was selected the third time by the judges.,none,,,,9,Who did the selecting?,Some judges,"{""answer_options"": [""A master of ceremonies"", ""A recipe"", ""Some judges""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""selected"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_6,reduced_global,tabor2004//e2_6/reduced_global,The master of ceremonies discussed the recipe selected the third time by the judges.,the master of ceremonies discussed the recipe selected the third time by the judges .,The master of ceremonies discussed the recipe selected the third time by the judges.,,77,,,relativizer,tabor2004//e2_6/nonreduced_global,The master of ceremonies discussed the recipe that was selected the third time by the judges.,ins,ins,,that was,7,Who did the selecting?,Some judges,"{""answer_options"": [""A master of ceremonies"", ""A recipe"", ""Some judges""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""selected"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_6,nonreduced_local,tabor2004//e2_6/nonreduced_local,The master of ceremonies discussed the contestant who was selected the third time by the judges.,the master of ceremonies discussed the contestant who was selected the third time by the judges .,The master of ceremonies discussed the contestant who was selected the third time by the judges.,,78,,,relativizer,tabor2004//e2_6/nonreduced_local,The master of ceremonies discussed the contestant who was selected the third time by the judges.,none,,,,9,Who did the selecting?,Some judges,"{""answer_options"": [""A master of ceremonies"", ""A contestant"", ""Some judges""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""selected"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_6,reduced_local,tabor2004//e2_6/reduced_local,The master of ceremonies discussed the contestant selected the third time by the judges.,the master of ceremonies discussed the contestant selected the third time by the judges .,The master of ceremonies discussed the contestant selected the third time by the judges.,,79,,,relativizer,tabor2004//e2_6/nonreduced_local,The master of ceremonies discussed the contestant who was selected the third time by the judges.,ins,ins,,who was,7,Who did the selecting?,Some judges,"{""answer_options"": [""A master of ceremonies"", ""A contestant"", ""Some judges""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""selected"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_7,nonreduced_global,tabor2004//e2_7/nonreduced_global,The doctor spoke highly of the equipment that was requested the second time by the hospital.,the doctor spoke highly of the equipment that was requested the second time by the hospital .,The doctor spoke highly of the equipment that was requested the second time by the hospital.,,80,,,relativizer,tabor2004//e2_7/nonreduced_global,The doctor spoke highly of the equipment that was requested the second time by the hospital.,none,,,,9,Who did the requesting?,A hospital,"{""answer_options"": [""A doctor"", ""Some equipment"", ""A hospital""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""requested"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_7,reduced_global,tabor2004//e2_7/reduced_global,The doctor spoke highly of the equipment requested the second time by the hospital.,the doctor spoke highly of the equipment requested the second time by the hospital .,The doctor spoke highly of the equipment requested the second time by the hospital.,,81,,,relativizer,tabor2004//e2_7/nonreduced_global,The doctor spoke highly of the equipment that was requested the second time by the hospital.,ins,ins,,that was,7,Who did the requesting?,A hospital,"{""answer_options"": [""A doctor"", ""Some equipment"", ""A hospital""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""requested"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_7,nonreduced_local,tabor2004//e2_7/nonreduced_local,The doctor spoke highly of the specialist who was requested the second time by the hospital.,the doctor spoke highly of the specialist who was requested the second time by the hospital .,The doctor spoke highly of the specialist who was requested the second time by the hospital.,,82,,,relativizer,tabor2004//e2_7/nonreduced_local,The doctor spoke highly of the specialist who was requested the second time by the hospital.,none,,,,9,Who did the requesting?,A hospital,"{""answer_options"": [""A doctor"", ""A specialist"", ""A hospital""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""requested"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_7,reduced_local,tabor2004//e2_7/reduced_local,The doctor spoke highly of the specialist requested the second time by the hospital.,the doctor spoke highly of the specialist requested the second time by the hospital .,The doctor spoke highly of the specialist requested the second time by the hospital.,,83,,,relativizer,tabor2004//e2_7/nonreduced_local,The doctor spoke highly of the specialist who was requested the second time by the hospital.,ins,ins,,who was,7,Who did the requesting?,A hospital,"{""answer_options"": [""A doctor"", ""A specialist"", ""A hospital""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""requested"", ""reduced_rel"": ""reduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
tabor2004,,e2_8,nonreduced_global,tabor2004//e2_8/nonreduced_global,The police took pictures of the jewelry that was identified the first night by the victim.,the police took pictures of the jewelry that was identified the first night by the victim .,The police took pictures of the jewelry that was identified the first night by the victim.,,84,,,relativizer,tabor2004//e2_8/nonreduced_global,The police took pictures of the jewelry that was identified the first night by the victim.,none,,,,9,Who did the identifying?,A victim,"{""answer_options"": [""The police"", ""Some jewelry"", ""A victim""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""identified"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_8,reduced_global,tabor2004//e2_8/reduced_global,The police took pictures of the jewelry identified the first night by the victim.,the police took pictures of the jewelry identified the first night by the victim .,The police took pictures of the jewelry identified the first night by the victim.,,85,,,relativizer,tabor2004//e2_8/nonreduced_global,The police took pictures of the jewelry that was identified the first night by the victim.,ins,ins,,that was,7,Who did the identifying?,A victim,"{""answer_options"": [""The police"", ""Some jewelry"", ""A victim""], ""coherence"": ""global"", ""experiment"": ""exp2"", ""participle"": ""identified"", ""reduced_rel"": ""reduced"", ""relativizer"": ""that was"", ""src_orc"": ""NA""}"
tabor2004,,e2_8,nonreduced_local,tabor2004//e2_8/nonreduced_local,The police took pictures of the thief who was identified the first night by the victim.,the police took pictures of the thief who was identified the first night by the victim .,The police took pictures of the thief who was identified the first night by the victim.,,86,,,relativizer,tabor2004//e2_8/nonreduced_local,The police took pictures of the thief who was identified the first night by the victim.,none,,,,9,Who did the identifying?,A victim,"{""answer_options"": [""The police"", ""A thief"", ""A victim""], ""coherence"": ""local"", ""experiment"": ""exp2"", ""participle"": ""identified"", ""reduced_rel"": ""nonreduced"", ""relativizer"": ""who was"", ""src_orc"": ""NA""}"
