dataset,stim_uid,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,edit_obs_idx,n_repairs_for_stim
ryskin2021,ryskin2021//59/Synt,ryskin2021//59/Control,This docile herbivorous aquatic mammal is known as a manatee.,sub,sub,manatees.,manatee.,9,1
ryskin2021,ryskin2021//60/Control,ryskin2021//60/Control,The afternoon showing cost less because it was a matinee.,none,,,,,1
ryskin2021,ryskin2021//60/SemCrit,ryskin2021//60/Control,The afternoon showing cost less because it was a matinee.,sub,sub,manatee.,matinee.,9,1
ryskin2021,ryskin2021//60/Sem,ryskin2021//60/Control,The afternoon showing cost less because it was a matinee.,sub,sub,sentiment.,matinee.,9,1
ryskin2021,ryskin2021//60/Synt,ryskin2021//60/Control,The afternoon showing cost less because it was a matinee.,sub,sub,matinees.,matinee.,9,1
ryskin2021,ryskin2021//61/Control,ryskin2021//61/Control,Apply this eyeliner and brush your lashes with this mascara.,none,,,,,1
ryskin2021,ryskin2021//61/SemCrit,ryskin2021//61/Control,Apply this eyeliner and brush your lashes with this mascara.,sub,sub,masquerade.,mascara.,9,1
ryskin2021,ryskin2021//61/Sem,ryskin2021//61/Control,Apply this eyeliner and brush your lashes with this mascara.,sub,sub,audition.,mascara.,9,1
ryskin2021,ryskin2021//61/Synt,ryskin2021//61/Control,Apply this eyeliner and brush your lashes with this mascara.,sub,sub,mascaras.,mascara.,9,1
ryskin2021,ryskin2021//62/Control,ryskin2021//62/Control,She danced with an elegant masked gentleman at that masquerade.,none,,,,,1
ryskin2021,ryskin2021//62/SemCrit,ryskin2021//62/Control,She danced with an elegant masked gentleman at that masquerade.,sub,sub,mascara.,masquerade.,9,1
ryskin2021,ryskin2021//62/Sem,ryskin2021//62/Control,She danced with an elegant masked gentleman at that masquerade.,sub,sub,mortar.,masquerade.,9,1
ryskin2021,ryskin2021//62/Synt,ryskin2021//62/Control,She danced with an elegant masked gentleman at that masquerade.,sub,sub,masquerades.,masquerade.,9,1
ryskin2021,ryskin2021//63/Control,ryskin2021//63/Control,Feudal lords lived off the labor of an oppressed peasantry.,none,,,,,1
ryskin2021,ryskin2021//63/SemCrit,ryskin2021//63/Control,Feudal lords lived off the labor of an oppressed peasantry.,sub,sub,pleasantry.,peasantry.,9,1
ryskin2021,ryskin2021//63/Sem,ryskin2021//63/Control,Feudal lords lived off the labor of an oppressed peasantry.,sub,sub,travesty.,peasantry.,9,1
ryskin2021,ryskin2021//63/Synt,ryskin2021//63/Control,Feudal lords lived off the labor of an oppressed peasantry.,sub,sub,peasantries.,peasantry.,9,1
ryskin2021,ryskin2021//64/Control,ryskin2021//64/Control,The hostess greeted her guests with a light social pleasantry.,none,,,,,1
ryskin2021,ryskin2021//64/SemCrit,ryskin2021//64/Control,The hostess greeted her guests with a light social pleasantry.,sub,sub,peasantry.,pleasantry.,9,1
ryskin2021,ryskin2021//64/Sem,ryskin2021//64/Control,The hostess greeted her guests with a light social pleasantry.,sub,sub,escalator.,pleasantry.,9,1
ryskin2021,ryskin2021//64/Synt,ryskin2021//64/Control,The hostess greeted her guests with a light social pleasantry.,sub,sub,pleasantries.,pleasantry.,9,1
ryskin2021,ryskin2021//65/Control,ryskin2021//65/Control,Senator mccarthy accused the screenwriter of being a communist sympathizer.,none,,,,,1
ryskin2021,ryskin2021//65/SemCrit,ryskin2021//65/Control,Senator mccarthy accused the screenwriter of being a communist sympathizer.,sub,sub,synthesizer.,sympathizer.,9,1
ryskin2021,ryskin2021//65/Sem,ryskin2021//65/Control,Senator mccarthy accused the screenwriter of being a communist sympathizer.,sub,sub,fallacy.,sympathizer.,9,1
ryskin2021,ryskin2021//65/Synt,ryskin2021//65/Control,Senator mccarthy accused the screenwriter of being a communist sympathizer.,sub,sub,sympathizers.,sympathizer.,9,1
ryskin2021,ryskin2021//66/Control,ryskin2021//66/Control,The computer could read text aloud using a speech synthesizer.,none,,,,,1
ryskin2021,ryskin2021//66/SemCrit,ryskin2021//66/Control,The computer could read text aloud using a speech synthesizer.,sub,sub,sympathizer.,synthesizer.,9,1
ryskin2021,ryskin2021//66/Sem,ryskin2021//66/Control,The computer could read text aloud using a speech synthesizer.,sub,sub,baloney.,synthesizer.,9,1
ryskin2021,ryskin2021//66/Synt,ryskin2021//66/Control,The computer could read text aloud using a speech synthesizer.,sub,sub,synthesizers.,synthesizer.,9,1
ryskin2021,ryskin2021//67/Control,ryskin2021//67/Control,The castle wall was adorned with a beautiful woven tapestry.,none,,,,,1
ryskin2021,ryskin2021//67/SemCrit,ryskin2021//67/Control,The castle wall was adorned with a beautiful woven tapestry.,sub,sub,travesty.,tapestry.,9,1
ryskin2021,ryskin2021//67/Sem,ryskin2021//67/Control,The castle wall was adorned with a beautiful woven tapestry.,sub,sub,abbreviation.,tapestry.,9,1
ryskin2021,ryskin2021//67/Synt,ryskin2021//67/Control,The castle wall was adorned with a beautiful woven tapestry.,sub,sub,tapestries.,tapestry.,9,1
ryskin2021,ryskin2021//68/Control,ryskin2021//68/Control,He denounced the novel's film adaptation as a complete travesty.,none,,,,,1
ryskin2021,ryskin2021//68/SemCrit,ryskin2021//68/Control,He denounced the novel's film adaptation as a complete travesty.,sub,sub,tapestry.,travesty.,9,1
ryskin2021,ryskin2021//68/Sem,ryskin2021//68/Control,He denounced the novel's film adaptation as a complete travesty.,sub,sub,diploma.,travesty.,9,1
ryskin2021,ryskin2021//68/Synt,ryskin2021//68/Control,He denounced the novel's film adaptation as a complete travesty.,sub,sub,travesties.,travesty.,9,1
ryskin2021,ryskin2021//69/Control,ryskin2021//69/Control,The ring held small diamonds set around this blue sapphire.,none,,,,,1
ryskin2021,ryskin2021//69/SemCrit,ryskin2021//69/Control,The ring held small diamonds set around this blue sapphire.,sub,sub,saffron.,sapphire.,9,1
ryskin2021,ryskin2021//69/Sem,ryskin2021//69/Control,The ring held small diamonds set around this blue sapphire.,sub,sub,medication.,sapphire.,9,1
ryskin2021,ryskin2021//69/Synt,ryskin2021//69/Control,The ring held small diamonds set around this blue sapphire.,sub,sub,sapphires.,sapphire.,9,1
ryskin2021,ryskin2021//70/Control,ryskin2021//70/Control,The rice was spiced with a pinch of that saffron.,none,,,,,1
ryskin2021,ryskin2021//70/SemCrit,ryskin2021//70/Control,The rice was spiced with a pinch of that saffron.,sub,sub,sapphire.,saffron.,9,1
ryskin2021,ryskin2021//70/Sem,ryskin2021//70/Control,The rice was spiced with a pinch of that saffron.,sub,sub,message.,saffron.,9,1
ryskin2021,ryskin2021//70/Synt,ryskin2021//70/Control,The rice was spiced with a pinch of that saffron.,sub,sub,saffrons.,saffron.,9,1
ryskin2021,ryskin2021//72/Control,ryskin2021//72/Control,The soaring eagle circled and glided upwards on a thermal.,none,,,,,1
ryskin2021,ryskin2021//72/SemCrit,ryskin2021//72/Control,The soaring eagle circled and glided upwards on a thermal.,sub,sub,thermos.,thermal.,9,1
ryskin2021,ryskin2021//72/Sem,ryskin2021//72/Control,The soaring eagle circled and glided upwards on a thermal.,sub,sub,physician.,thermal.,9,1
ryskin2021,ryskin2021//72/Synt,ryskin2021//72/Control,The soaring eagle circled and glided upwards on a thermal.,sub,sub,thermals.,thermal.,9,1
ryskin2021,ryskin2021//73/Control,ryskin2021//73/Control,The student had his editorial published in a local gazette.,none,,,,,1
ryskin2021,ryskin2021//73/SemCrit,ryskin2021//73/Control,The student had his editorial published in a local gazette.,sub,sub,gazelle.,gazette.,9,1
ryskin2021,ryskin2021//73/Sem,ryskin2021//73/Control,The student had his editorial published in a local gazette.,sub,sub,pleasantry.,gazette.,9,1
ryskin2021,ryskin2021//73/Synt,ryskin2021//73/Control,The student had his editorial published in a local gazette.,sub,sub,gazettes.,gazette.,9,1
ryskin2021,ryskin2021//74/Control,ryskin2021//74/Control,The powerful cheetah sprinted in pursuit of a baby gazelle.,none,,,,,1
ryskin2021,ryskin2021//74/SemCrit,ryskin2021//74/Control,The powerful cheetah sprinted in pursuit of a baby gazelle.,sub,sub,gazette.,gazelle.,9,1
ryskin2021,ryskin2021//74/Sem,ryskin2021//74/Control,The powerful cheetah sprinted in pursuit of a baby gazelle.,sub,sub,addition.,gazelle.,9,1
ryskin2021,ryskin2021//74/Synt,ryskin2021//74/Control,The powerful cheetah sprinted in pursuit of a baby gazelle.,sub,sub,gazelles.,gazelle.,9,1
ryskin2021,ryskin2021//75/Control,ryskin2021//75/Control,You cannot buy cuban cigars because there is an embargo.,none,,,,,1
ryskin2021,ryskin2021//75/SemCrit,ryskin2021//75/Control,You cannot buy cuban cigars because there is an embargo.,sub,sub,embryo.,embargo.,9,1
ryskin2021,ryskin2021//75/Sem,ryskin2021//75/Control,You cannot buy cuban cigars because there is an embargo.,sub,sub,a correction.,an embargo.,8,1
ryskin2021,ryskin2021//75/Synt,ryskin2021//75/Control,You cannot buy cuban cigars because there is an embargo.,sub,sub,embargos.,embargo.,9,1
ryskin2021,ryskin2021//76/Control,ryskin2021//76/Control,Some controversial stem cell research requires a fertilized human embryo.,none,,,,,1
ryskin2021,ryskin2021//76/SemCrit,ryskin2021//76/Control,Some controversial stem cell research requires a fertilized human embryo.,sub,sub,embargo.,embryo.,9,1
ryskin2021,ryskin2021//76/Sem,ryskin2021//76/Control,Some controversial stem cell research requires a fertilized human embryo.,sub,sub,migraine.,embryo.,9,1
ryskin2021,ryskin2021//76/Synt,ryskin2021//76/Control,Some controversial stem cell research requires a fertilized human embryo.,sub,sub,embryos.,embryo.,9,1
ryskin2021,ryskin2021//78/Control,ryskin2021//78/Control,Agriculture in this desert would be impossible without this irrigation.,none,,,,,1
ryskin2021,ryskin2021//78/SemCrit,ryskin2021//78/Control,Agriculture in this desert would be impossible without this irrigation.,sub,sub,irritation.,irrigation.,9,1
ryskin2021,ryskin2021//78/Sem,ryskin2021//78/Control,Agriculture in this desert would be impossible without this irrigation.,sub,sub,caption.,irrigation.,9,1
ryskin2021,ryskin2021//78/Synt,ryskin2021//78/Control,Agriculture in this desert would be impossible without this irrigation.,sub,sub,irrigations.,irrigation.,9,1
ryskin2021,ryskin2021//79/Control,ryskin2021//79/Control,The poor stayed poor because of this limited upward mobility.,none,,,,,1
ryskin2021,ryskin2021//79/SemCrit,ryskin2021//79/Control,The poor stayed poor because of this limited upward mobility.,sub,sub,nobility.,mobility.,9,1
ryskin2021,ryskin2021//79/Sem,ryskin2021//79/Control,The poor stayed poor because of this limited upward mobility.,sub,sub,spinster.,mobility.,9,1
ryskin2021,ryskin2021//79/Synt,ryskin2021//79/Control,The poor stayed poor because of this limited upward mobility.,sub,sub,mobilities.,mobility.,9,1
ryskin2021,ryskin2021//80/Control,ryskin2021//80/Control,Champagne was once reserved exclusively for the royalty and nobility.,none,,,,,1
ryskin2021,ryskin2021//80/SemCrit,ryskin2021//80/Control,Champagne was once reserved exclusively for the royalty and nobility.,sub,sub,mobility.,nobility.,9,1
ryskin2021,ryskin2021//80/Sem,ryskin2021//80/Control,Champagne was once reserved exclusively for the royalty and nobility.,sub,sub,pheromone.,nobility.,9,1
ryskin2021,ryskin2021//80/Synt,ryskin2021//80/Control,Champagne was once reserved exclusively for the royalty and nobility.,sub,sub,nobilities.,nobility.,9,1
ryskin2021,ryskin2021//81/Control,ryskin2021//81/Control,The lecherous satyr chased after a beautiful lithe wood nymph.,none,,,,,1
ryskin2021,ryskin2021//81/SemCrit,ryskin2021//81/Control,The lecherous satyr chased after a beautiful lithe wood nymph.,sub,sub,lymph.,nymph.,9,1
ryskin2021,ryskin2021//81/Sem,ryskin2021//81/Control,The lecherous satyr chased after a beautiful lithe wood nymph.,sub,sub,destiny.,nymph.,9,1
ryskin2021,ryskin2021//81/Synt,ryskin2021//81/Control,The lecherous satyr chased after a beautiful lithe wood nymph.,sub,sub,nymphs.,nymph.,9,1
ryskin2021,ryskin2021//82/Control,ryskin2021//82/Control,Two important fluids in the body are blood and lymph.,none,,,,,1
ryskin2021,ryskin2021//82/SemCrit,ryskin2021//82/Control,Two important fluids in the body are blood and lymph.,sub,sub,nymph.,lymph.,9,1
ryskin2021,ryskin2021//82/Sem,ryskin2021//82/Control,Two important fluids in the body are blood and lymph.,sub,sub,campaign.,lymph.,9,1
ryskin2021,ryskin2021//82/Synt,ryskin2021//82/Control,Two important fluids in the body are blood and lymph.,sub,sub,lymphs.,lymph.,9,1
ryskin2021,ryskin2021//86/Control,ryskin2021//86/Control,The child made a caterpillar from an old egg carton.,none,,,,,1
ryskin2021,ryskin2021//86/SemCrit,ryskin2021//86/Control,The child made a caterpillar from an old egg carton.,sub,sub,cartoon.,carton.,9,1
ryskin2021,ryskin2021//86/Sem,ryskin2021//86/Control,The child made a caterpillar from an old egg carton.,sub,sub,campaign.,carton.,9,1
ryskin2021,ryskin2021//86/Synt,ryskin2021//86/Control,The child made a caterpillar from an old egg carton.,sub,sub,cartons.,carton.,9,1
ryskin2021,ryskin2021//87/Control,ryskin2021//87/Control,Handling the rough wooden plank gave the woman a splinter.,none,,,,,1
ryskin2021,ryskin2021//87/SemCrit,ryskin2021//87/Control,Handling the rough wooden plank gave the woman a splinter.,sub,sub,spinster.,splinter.,9,1
ryskin2021,ryskin2021//87/Sem,ryskin2021//87/Control,Handling the rough wooden plank gave the woman a splinter.,sub,sub,nobility.,splinter.,9,1
ryskin2021,ryskin2021//87/Synt,ryskin2021//87/Control,Handling the rough wooden plank gave the woman a splinter.,sub,sub,splinters.,splinter.,9,1
ryskin2021,ryskin2021//88/Control,ryskin2021//88/Control,Cats were the only company for this lonely old spinster.,none,,,,,1
ryskin2021,ryskin2021//88/SemCrit,ryskin2021//88/Control,Cats were the only company for this lonely old spinster.,sub,sub,splinter.,spinster.,9,1
ryskin2021,ryskin2021//88/Sem,ryskin2021//88/Control,Cats were the only company for this lonely old spinster.,sub,sub,radium.,spinster.,9,1
ryskin2021,ryskin2021//88/Synt,ryskin2021//88/Control,Cats were the only company for this lonely old spinster.,sub,sub,spinsters.,spinster.,9,1
ryskin2021,ryskin2021//90/Control,ryskin2021//90/Control,He had a short attention span and needed constant stimulation.,none,,,,,1
ryskin2021,ryskin2021//90/SemCrit,ryskin2021//90/Control,He had a short attention span and needed constant stimulation.,sub,sub,stipulation.,stimulation.,9,1
ryskin2021,ryskin2021//90/Sem,ryskin2021//90/Control,He had a short attention span and needed constant stimulation.,sub,sub,sediment.,stimulation.,9,1
ryskin2021,ryskin2021//90/Synt,ryskin2021//90/Control,He had a short attention span and needed constant stimulation.,sub,sub,stimulations.,stimulation.,9,1
ryskin2021,ryskin2021//91/Control,ryskin2021//91/Control,She was vaccinated so her body would developed an immunity.,none,,,,,1
ryskin2021,ryskin2021//91/SemCrit,ryskin2021//91/Control,She was vaccinated so her body would developed an immunity.,sub,sub,a mutiny.,an immunity.,8,1
ryskin2021,ryskin2021//91/Sem,ryskin2021//91/Control,She was vaccinated so her body would developed an immunity.,sub,sub,a cartoon.,an immunity.,8,1
ryskin2021,ryskin2021//91/Synt,ryskin2021//91/Control,She was vaccinated so her body would developed an immunity.,sub,sub,immunities.,immunity.,9,1
ryskin2021,ryskin2021//93/Control,ryskin2021//93/Control,The mason built his own house of brick and mortar.,none,,,,,1
ryskin2021,ryskin2021//93/SemCrit,ryskin2021//93/Control,The mason built his own house of brick and mortar.,sub,sub,mortal.,mortar.,9,1
ryskin2021,ryskin2021//93/Sem,ryskin2021//93/Control,The mason built his own house of brick and mortar.,sub,sub,humidity.,mortar.,9,1
ryskin2021,ryskin2021//93/Synt,ryskin2021//93/Control,The mason built his own house of brick and mortar.,sub,sub,mortars.,mortar.,9,1
ryskin2021,ryskin2021//94/Control,ryskin2021//94/Control,The goddess refused to be bested by a mere mortal.,none,,,,,1
ryskin2021,ryskin2021//94/SemCrit,ryskin2021//94/Control,The goddess refused to be bested by a mere mortal.,sub,sub,mortar.,mortal.,9,1
ryskin2021,ryskin2021//94/Sem,ryskin2021//94/Control,The goddess refused to be bested by a mere mortal.,sub,sub,expectation.,mortal.,9,1
ryskin2021,ryskin2021//94/Synt,ryskin2021//94/Control,The goddess refused to be bested by a mere mortal.,sub,sub,mortals.,mortal.,9,1
ryskin2021,ryskin2021//96/Control,ryskin2021//96/Control,The thesaurus shows that a synonym for drunkenness is inebriation.,none,,,,,1
ryskin2021,ryskin2021//96/SemCrit,ryskin2021//96/Control,The thesaurus shows that a synonym for drunkenness is inebriation.,sub,sub,abbreviation.,inebriation.,9,1
ryskin2021,ryskin2021//96/Sem,ryskin2021//96/Control,The thesaurus shows that a synonym for drunkenness is inebriation.,sub,sub,splinter.,inebriation.,9,1
ryskin2021,ryskin2021//96/Synt,ryskin2021//96/Control,The thesaurus shows that a synonym for drunkenness is inebriation.,sub,sub,inebriations.,inebriation.,9,1
ryskin2021,ryskin2021//97/Control,ryskin2021//97/Control,A lolcat is cat photograph with a humorous ungrammatical caption.,none,,,,,1
ryskin2021,ryskin2021//97/SemCrit,ryskin2021//97/Control,A lolcat is cat photograph with a humorous ungrammatical caption.,sub,sub,captain.,caption.,9,1
ryskin2021,ryskin2021//97/Sem,ryskin2021//97/Control,A lolcat is cat photograph with a humorous ungrammatical caption.,sub,sub,radius.,caption.,9,1
ryskin2021,ryskin2021//97/Synt,ryskin2021//97/Control,A lolcat is cat photograph with a humorous ungrammatical caption.,sub,sub,captions.,caption.,9,1
ryskin2021,ryskin2021//98/Control,ryskin2021//98/Control,The sailors feared the harsh discipline of this ship captain.,none,,,,,1
ryskin2021,ryskin2021//98/SemCrit,ryskin2021//98/Control,The sailors feared the harsh discipline of this ship captain.,sub,sub,caption.,captain.,9,1
ryskin2021,ryskin2021//98/Sem,ryskin2021//98/Control,The sailors feared the harsh discipline of this ship captain.,sub,sub,phrenology.,captain.,9,1
ryskin2021,ryskin2021//98/Synt,ryskin2021//98/Control,The sailors feared the harsh discipline of this ship captain.,sub,sub,captains.,captain.,9,1
ryskin2021,ryskin2021//99/Control,ryskin2021//99/Control,The teacher taught that subtraction was the opposite of addition.,none,,,,,1
ryskin2021,ryskin2021//99/SemCrit,ryskin2021//99/Control,The teacher taught that subtraction was the opposite of addition.,sub,sub,audition.,addition.,9,1
ryskin2021,ryskin2021//99/Sem,ryskin2021//99/Control,The teacher taught that subtraction was the opposite of addition.,sub,sub,humility.,addition.,9,1
ryskin2021,ryskin2021//99/Synt,ryskin2021//99/Control,The teacher taught that subtraction was the opposite of addition.,sub,sub,additions.,addition.,9,1
ryskin2021,ryskin2021//100/Control,ryskin2021//100/Control,The flute player nervously prepared an excerpt for an audition.,none,,,,,1
ryskin2021,ryskin2021//100/SemCrit,ryskin2021//100/Control,The flute player nervously prepared an excerpt for an audition.,sub,sub,addition.,audition.,9,1
ryskin2021,ryskin2021//100/Sem,ryskin2021//100/Control,The flute player nervously prepared an excerpt for an audition.,sub,sub,a corridor.,an audition.,8,1
ryskin2021,ryskin2021//100/Synt,ryskin2021//100/Control,The flute player nervously prepared an excerpt for an audition.,sub,sub,auditions.,audition.,9,1
ryskin2021,ryskin2021//101/Control,ryskin2021//101/Control,The museum pass provides five dollars off of each admission.,none,,,,,1
ryskin2021,ryskin2021//101/SemCrit,ryskin2021//101/Control,The museum pass provides five dollars off of each admission.,sub,sub,admonition.,admission.,9,1
ryskin2021,ryskin2021//101/Sem,ryskin2021//101/Control,The museum pass provides five dollars off of each admission.,sub,sub,carnival.,admission.,9,1
ryskin2021,ryskin2021//101/Synt,ryskin2021//101/Control,The museum pass provides five dollars off of each admission.,sub,sub,admissions.,admission.,9,1
ryskin2021,ryskin2021//103/Control,ryskin2021//103/Control,Old car engines mixed fuel and air in a carburetor.,none,,,,,1
ryskin2021,ryskin2021//103/SemCrit,ryskin2021//103/Control,Old car engines mixed fuel and air in a carburetor.,sub,sub,cabaret.,carburetor.,9,1
ryskin2021,ryskin2021//103/Sem,ryskin2021//103/Control,Old car engines mixed fuel and air in a carburetor.,sub,sub,callus.,carburetor.,9,1
ryskin2021,ryskin2021//103/Synt,ryskin2021//103/Control,Old car engines mixed fuel and air in a carburetor.,sub,sub,carburetors.,carburetor.,9,1
ryskin2021,ryskin2021//104/Control,ryskin2021//104/Control,Edith piaf's extraordinary singing career was begun in a cabaret.,none,,,,,1
ryskin2021,ryskin2021//104/SemCrit,ryskin2021//104/Control,Edith piaf's extraordinary singing career was begun in a cabaret.,sub,sub,carburetor.,cabaret.,9,1
ryskin2021,ryskin2021//104/Sem,ryskin2021//104/Control,Edith piaf's extraordinary singing career was begun in a cabaret.,sub,sub,thermos.,cabaret.,9,1
ryskin2021,ryskin2021//104/Synt,ryskin2021//104/Control,Edith piaf's extraordinary singing career was begun in a cabaret.,sub,sub,cabarets.,cabaret.,9,1
ryskin2021,ryskin2021//105/Control,ryskin2021//105/Control,On the mountaintop we felt dizzy because of this altitude.,none,,,,,1
ryskin2021,ryskin2021//105/SemCrit,ryskin2021//105/Control,On the mountaintop we felt dizzy because of this altitude.,sub,sub,attitude.,altitude.,9,1
ryskin2021,ryskin2021//105/Sem,ryskin2021//105/Control,On the mountaintop we felt dizzy because of this altitude.,sub,sub,conscience.,altitude.,9,1
ryskin2021,ryskin2021//105/Synt,ryskin2021//105/Control,On the mountaintop we felt dizzy because of this altitude.,sub,sub,altitudes.,altitude.,9,1
ryskin2021,ryskin2021//106/Control,ryskin2021//106/Control,The coach scolded the player for having a bad attitude.,none,,,,,1
ryskin2021,ryskin2021//106/SemCrit,ryskin2021//106/Control,The coach scolded the player for having a bad attitude.,sub,sub,altitude.,attitude.,9,1
ryskin2021,ryskin2021//106/Sem,ryskin2021//106/Control,The coach scolded the player for having a bad attitude.,sub,sub,shutter.,attitude.,9,1
ryskin2021,ryskin2021//106/Synt,ryskin2021//106/Control,The coach scolded the player for having a bad attitude.,sub,sub,attitudes.,attitude.,9,1
ryskin2021,ryskin2021//107/Control,ryskin2021//107/Control,The college sent out a newsletter to all its alumni.,none,,,,,1
ryskin2021,ryskin2021//107/SemCrit,ryskin2021//107/Control,The college sent out a newsletter to all its alumni.,sub,sub,aluminum.,alumni.,9,1
ryskin2021,ryskin2021//107/Sem,ryskin2021//107/Control,The college sent out a newsletter to all its alumni.,sub,sub,dynamite.,alumni.,9,1
ryskin2021,ryskin2021//107/Synt,ryskin2021//107/Control,The college sent out a newsletter to all its alumni.,sub,sub,alumnus.,alumni.,9,1
ryskin2021,ryskin2021//108/Control,ryskin2021//108/Control,Soda cans and tin foil are both made of aluminum.,none,,,,,1
ryskin2021,ryskin2021//108/SemCrit,ryskin2021//108/Control,Soda cans and tin foil are both made of aluminum.,sub,sub,alumni.,aluminum.,9,1
ryskin2021,ryskin2021//108/Sem,ryskin2021//108/Control,Soda cans and tin foil are both made of aluminum.,sub,sub,exertion.,aluminum.,9,1
ryskin2021,ryskin2021//108/Synt,ryskin2021//108/Control,Soda cans and tin foil are both made of aluminum.,sub,sub,aluminums.,aluminum.,9,1
ryskin2021,ryskin2021//109/Control,ryskin2021//109/Control,The princess arrived at the ball in a horse-drawn carriage.,none,,,,,1
ryskin2021,ryskin2021//109/SemCrit,ryskin2021//109/Control,The princess arrived at the ball in a horse-drawn carriage.,sub,sub,cartridge.,carriage.,9,1
ryskin2021,ryskin2021//109/Sem,ryskin2021//109/Control,The princess arrived at the ball in a horse-drawn carriage.,sub,sub,thermal.,carriage.,9,1
ryskin2021,ryskin2021//109/Synt,ryskin2021//109/Control,The princess arrived at the ball in a horse-drawn carriage.,sub,sub,carriages.,carriage.,9,1
ryskin2021,ryskin2021//110/Control,ryskin2021//110/Control,The printer needed more paper and a new ink cartridge.,none,,,,,1
ryskin2021,ryskin2021//110/SemCrit,ryskin2021//110/Control,The printer needed more paper and a new ink cartridge.,sub,sub,carriage.,cartridge.,9,1
ryskin2021,ryskin2021//110/Sem,ryskin2021//110/Control,The printer needed more paper and a new ink cartridge.,sub,sub,veteran.,cartridge.,9,1
ryskin2021,ryskin2021//110/Synt,ryskin2021//110/Control,The printer needed more paper and a new ink cartridge.,sub,sub,cartridges.,cartridge.,9,1
ryskin2021,ryskin2021//111/Control,ryskin2021//111/Control,Marie curie died of exposure to radiation from this radium.,none,,,,,1
ryskin2021,ryskin2021//111/SemCrit,ryskin2021//111/Control,Marie curie died of exposure to radiation from this radium.,sub,sub,radius.,radium.,9,1
ryskin2021,ryskin2021//111/Sem,ryskin2021//111/Control,Marie curie died of exposure to radiation from this radium.,sub,sub,veterinarian.,radium.,9,1
ryskin2021,ryskin2021//111/Synt,ryskin2021//111/Control,Marie curie died of exposure to radiation from this radium.,sub,sub,radiums.,radium.,9,1
ryskin2021,ryskin2021//112/Control,ryskin2021//112/Control,No light escapes the black hole once within this radius.,none,,,,,1
ryskin2021,ryskin2021//112/SemCrit,ryskin2021//112/Control,No light escapes the black hole once within this radius.,sub,sub,radium.,radius.,9,1
ryskin2021,ryskin2021//112/Sem,ryskin2021//112/Control,No light escapes the black hole once within this radius.,sub,sub,cabaret.,radius.,9,1
ryskin2021,ryskin2021//112/Synt,ryskin2021//112/Control,No light escapes the black hole once within this radius.,sub,sub,radii.,radius.,9,1
ryskin2021,ryskin2021//113/Control,ryskin2021//113/Control,The united states has a large stockpile of nuclear armaments.,none,,,,,1
ryskin2021,ryskin2021//113/SemCrit,ryskin2021//113/Control,The united states has a large stockpile of nuclear armaments.,sub,sub,ornaments.,armaments.,9,1
ryskin2021,ryskin2021//113/Sem,ryskin2021//113/Control,The united states has a large stockpile of nuclear armaments.,sub,sub,adoration.,armaments.,9,1
ryskin2021,ryskin2021//113/Synt,ryskin2021//113/Control,The united states has a large stockpile of nuclear armaments.,sub,sub,armament.,armaments.,9,1
ryskin2021,ryskin2021//114/Control,ryskin2021//114/Control,The christmas tree was decorated with many shining glass ornaments.,none,,,,,1
ryskin2021,ryskin2021//114/SemCrit,ryskin2021//114/Control,The christmas tree was decorated with many shining glass ornaments.,sub,sub,armaments.,ornaments.,9,1
ryskin2021,ryskin2021//114/Sem,ryskin2021//114/Control,The christmas tree was decorated with many shining glass ornaments.,sub,sub,infantry.,ornaments.,9,1
ryskin2021,ryskin2021//114/Synt,ryskin2021//114/Control,The christmas tree was decorated with many shining glass ornaments.,sub,sub,ornament.,ornaments.,9,1
ryskin2021,ryskin2021//115/Control,ryskin2021//115/Control,Blackmail is just one of many weapons in this arsenal.,none,,,,,1
ryskin2021,ryskin2021//115/SemCrit,ryskin2021//115/Control,Blackmail is just one of many weapons in this arsenal.,sub,sub,arsenic.,arsenal.,9,1
ryskin2021,ryskin2021//115/Sem,ryskin2021//115/Control,Blackmail is just one of many weapons in this arsenal.,sub,sub,consternation.,arsenal.,9,1
ryskin2021,ryskin2021//115/Synt,ryskin2021//115/Control,Blackmail is just one of many weapons in this arsenal.,sub,sub,arsenals.,arsenal.,9,1
ryskin2021,ryskin2021//116/Control,ryskin2021//116/Control,The detectives discovered the professor was poisoned with this arsenic.,none,,,,,1
ryskin2021,ryskin2021//116/SemCrit,ryskin2021//116/Control,The detectives discovered the professor was poisoned with this arsenic.,sub,sub,arsenal.,arsenic.,9,1
ryskin2021,ryskin2021//116/Sem,ryskin2021//116/Control,The detectives discovered the professor was poisoned with this arsenic.,sub,sub,carriage.,arsenic.,9,1
ryskin2021,ryskin2021//116/Synt,ryskin2021//116/Control,The detectives discovered the professor was poisoned with this arsenic.,sub,sub,arsenics.,arsenic.,9,1
ryskin2021,ryskin2021//117/Control,ryskin2021//117/Control,The cheapest lunchmeat at this grocery store is this baloney.,none,,,,,1
ryskin2021,ryskin2021//117/SemCrit,ryskin2021//117/Control,The cheapest lunchmeat at this grocery store is this baloney.,sub,sub,balcony.,baloney.,9,1
ryskin2021,ryskin2021//117/Sem,ryskin2021//117/Control,The cheapest lunchmeat at this grocery store is this baloney.,sub,sub,immortality.,baloney.,9,1
