dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
ryskin2021,,38,SemCrit,ryskin2021//38/SemCrit,,one window on the dilapidated house was missing a shudder .,One window on the dilapidated house was missing a shudder.,,133,implausible,,word_form,ryskin2021//38/Control,1,9,,,{}
ryskin2021,,38,Sem,ryskin2021//38/Sem,,one window on the dilapidated house was missing a migrant .,One window on the dilapidated house was missing a migrant.,,134,implausible,,word_form,ryskin2021//38/Control,1,9,,,{}
ryskin2021,,38,Synt,ryskin2021//38/Synt,,one window on the dilapidated house was missing a shutters .,One window on the dilapidated house was missing a shutters.,,135,implausible,,word_form,ryskin2021//38/Control,1,9,,,{}
ryskin2021,,39,Control,ryskin2021//39/Control,,rupert murdoch is the owner of a vast media empire .,Rupert murdoch is the owner of a vast media empire.,,136,plausible,,word_form,ryskin2021//39/Control,1,,,,{}
ryskin2021,,39,SemCrit,ryskin2021//39/SemCrit,,rupert murdoch is the owner of a vast media umpire .,Rupert murdoch is the owner of a vast media umpire.,,137,implausible,,word_form,ryskin2021//39/Control,1,9,,,{}
ryskin2021,,39,Sem,ryskin2021//39/Sem,,rupert murdoch is the owner of a vast media meditation .,Rupert murdoch is the owner of a vast media meditation.,,138,implausible,,word_form,ryskin2021//39/Control,1,9,,,{}
ryskin2021,,39,Synt,ryskin2021//39/Synt,,rupert murdoch is the owner of a vast media empires .,Rupert murdoch is the owner of a vast media empires.,,139,implausible,,word_form,ryskin2021//39/Control,1,9,,,{}
ryskin2021,,40,Control,ryskin2021//40/Control,,the baseball player felt cheated and swore at an umpire .,The baseball player felt cheated and swore at an umpire.,,140,plausible,,word_form,ryskin2021//40/Control,1,,,,{}
ryskin2021,,40,SemCrit,ryskin2021//40/SemCrit,,the baseball player felt cheated and swore at an empire .,The baseball player felt cheated and swore at an empire.,,141,implausible,,word_form,ryskin2021//40/Control,1,9,,,{}
ryskin2021,,40,Sem,ryskin2021//40/Sem,,the baseball player felt cheated and swore at a coronation .,The baseball player felt cheated and swore at a coronation.,,142,implausible,,word_form,ryskin2021//40/Control,1,8,,,{}
ryskin2021,,40,Synt,ryskin2021//40/Synt,,the baseball player felt cheated and swore at an umpires .,The baseball player felt cheated and swore at an umpires.,,143,implausible,,word_form,ryskin2021//40/Control,1,9,,,{}
ryskin2021,,41,Control,ryskin2021//41/Control,,the caribbean cruise package includes this kayaking and snorkeling excursion .,The caribbean cruise package includes this kayaking and snorkeling excursion.,,144,plausible,,word_form,ryskin2021//41/Control,1,,,,{}
ryskin2021,,41,SemCrit,ryskin2021//41/SemCrit,,the caribbean cruise package includes this kayaking and snorkeling exertion .,The caribbean cruise package includes this kayaking and snorkeling exertion.,,145,implausible,,word_form,ryskin2021//41/Control,1,9,,,{}
ryskin2021,,41,Sem,ryskin2021//41/Sem,,the caribbean cruise package includes this kayaking and snorkeling irritation .,The caribbean cruise package includes this kayaking and snorkeling irritation.,,146,implausible,,word_form,ryskin2021//41/Control,1,9,,,{}
ryskin2021,,41,Synt,ryskin2021//41/Synt,,the caribbean cruise package includes this kayaking and snorkeling excursions .,The caribbean cruise package includes this kayaking and snorkeling excursions.,,147,implausible,,word_form,ryskin2021//41/Control,1,9,,,{}
ryskin2021,,42,Control,ryskin2021//42/Control,,he had sprinted and was still sweating from this exertion .,He had sprinted and was still sweating from this exertion.,,148,plausible,,word_form,ryskin2021//42/Control,1,,,,{}
ryskin2021,,42,SemCrit,ryskin2021//42/SemCrit,,he had sprinted and was still sweating from this excursion .,He had sprinted and was still sweating from this excursion.,,149,implausible,,word_form,ryskin2021//42/Control,1,9,,,{}
ryskin2021,,42,Sem,ryskin2021//42/Sem,,he had sprinted and was still sweating from this cardinal .,He had sprinted and was still sweating from this cardinal.,,150,implausible,,word_form,ryskin2021//42/Control,1,9,,,{}
ryskin2021,,42,Synt,ryskin2021//42/Synt,,he had sprinted and was still sweating from this exertions .,He had sprinted and was still sweating from this exertions.,,151,implausible,,word_form,ryskin2021//42/Control,1,9,,,{}
ryskin2021,,43,Control,ryskin2021//43/Control,,the study of sounds in language is known as phonology .,The study of sounds in language is known as phonology.,,152,plausible,,word_form,ryskin2021//43/Control,1,,,,{}
ryskin2021,,43,SemCrit,ryskin2021//43/SemCrit,,the study of sounds in language is known as phrenology .,The study of sounds in language is known as phrenology.,,153,implausible,,word_form,ryskin2021//43/Control,1,9,,,{}
ryskin2021,,43,Sem,ryskin2021//43/Sem,,the study of sounds in language is known as leisure .,The study of sounds in language is known as leisure.,,154,implausible,,word_form,ryskin2021//43/Control,1,9,,,{}
ryskin2021,,43,Synt,ryskin2021//43/Synt,,the study of sounds in language is known as phonologies .,The study of sounds in language is known as phonologies.,,155,implausible,,word_form,ryskin2021//43/Control,1,9,,,{}
ryskin2021,,44,Control,ryskin2021//44/Control,,the pseudoscience of inferring personality from skull measurements is phrenology .,The pseudoscience of inferring personality from skull measurements is phrenology.,,156,plausible,,word_form,ryskin2021//44/Control,1,,,,{}
ryskin2021,,44,SemCrit,ryskin2021//44/SemCrit,,the pseudoscience of inferring personality from skull measurements is phonology .,The pseudoscience of inferring personality from skull measurements is phonology.,,157,implausible,,word_form,ryskin2021//44/Control,1,9,,,{}
ryskin2021,,44,Sem,ryskin2021//44/Sem,,the pseudoscience of inferring personality from skull measurements is saffron .,The pseudoscience of inferring personality from skull measurements is saffron.,,158,implausible,,word_form,ryskin2021//44/Control,1,9,,,{}
ryskin2021,,44,Synt,ryskin2021//44/Synt,,the pseudoscience of inferring personality from skull measurements is phrenologies .,The pseudoscience of inferring personality from skull measurements is phrenologies.,,159,implausible,,word_form,ryskin2021//44/Control,1,9,,,{}
ryskin2021,,45,Control,ryskin2021//45/Control,,the casket was carried to the cemetery in a hearse .,The casket was carried to the cemetery in a hearse.,,160,plausible,,word_form,ryskin2021//45/Control,1,,,,{}
ryskin2021,,45,SemCrit,ryskin2021//45/SemCrit,,the casket was carried to the cemetery in a hearth .,The casket was carried to the cemetery in a hearth.,,161,implausible,,word_form,ryskin2021//45/Control,1,9,,,{}
ryskin2021,,45,Sem,ryskin2021//45/Sem,,the casket was carried to the cemetery in a dilution .,The casket was carried to the cemetery in a dilution.,,162,implausible,,word_form,ryskin2021//45/Control,1,9,,,{}
ryskin2021,,45,Synt,ryskin2021//45/Synt,,the casket was carried to the cemetery in a hearses .,The casket was carried to the cemetery in a hearses.,,163,implausible,,word_form,ryskin2021//45/Control,1,9,,,{}
ryskin2021,,47,Control,ryskin2021//47/Control,,the heat felt even worse because of all this humidity .,The heat felt even worse because of all this humidity.,,164,plausible,,word_form,ryskin2021//47/Control,1,,,,{}
ryskin2021,,47,SemCrit,ryskin2021//47/SemCrit,,the heat felt even worse because of all this humility .,The heat felt even worse because of all this humility.,,165,implausible,,word_form,ryskin2021//47/Control,1,9,,,{}
ryskin2021,,47,Sem,ryskin2021//47/Sem,,the heat felt even worse because of all this catalyst .,The heat felt even worse because of all this catalyst.,,166,implausible,,word_form,ryskin2021//47/Control,1,9,,,{}
ryskin2021,,47,Synt,ryskin2021//47/Synt,,the heat felt even worse because of all this humidities .,The heat felt even worse because of all this humidities.,,167,implausible,,word_form,ryskin2021//47/Control,1,9,,,{}
ryskin2021,,48,Control,ryskin2021//48/Control,,the sermon denounced pride and extolled the virtue of humility .,The sermon denounced pride and extolled the virtue of humility.,,168,plausible,,word_form,ryskin2021//48/Control,1,,,,{}
ryskin2021,,48,SemCrit,ryskin2021//48/SemCrit,,the sermon denounced pride and extolled the virtue of humidity .,The sermon denounced pride and extolled the virtue of humidity.,,169,implausible,,word_form,ryskin2021//48/Control,1,9,,,{}
ryskin2021,,48,Sem,ryskin2021//48/Sem,,the sermon denounced pride and extolled the virtue of alumni .,The sermon denounced pride and extolled the virtue of alumni.,,170,implausible,,word_form,ryskin2021//48/Control,1,9,,,{}
ryskin2021,,48,Synt,ryskin2021//48/Synt,,the sermon denounced pride and extolled the virtue of humilities .,The sermon denounced pride and extolled the virtue of humilities.,,171,implausible,,word_form,ryskin2021//48/Control,1,9,,,{}
ryskin2021,,49,Control,ryskin2021//49/Control,,the scientist designed an experiment to test a controversial hypothesis .,The scientist designed an experiment to test a controversial hypothesis.,,172,plausible,,word_form,ryskin2021//49/Control,1,,,,{}
ryskin2021,,49,SemCrit,ryskin2021//49/SemCrit,,the scientist designed an experiment to test a controversial hypotenuse .,The scientist designed an experiment to test a controversial hypotenuse.,,173,implausible,,word_form,ryskin2021//49/Control,1,9,,,{}
ryskin2021,,49,Sem,ryskin2021//49/Sem,,the scientist designed an experiment to test a controversial gazette .,The scientist designed an experiment to test a controversial gazette.,,174,implausible,,word_form,ryskin2021//49/Control,1,9,,,{}
ryskin2021,,49,Synt,ryskin2021//49/Synt,,the scientist designed an experiment to test a controversial hypotheses .,The scientist designed an experiment to test a controversial hypotheses.,,175,implausible,,word_form,ryskin2021//49/Control,1,9,,,{}
ryskin2021,,50,Control,ryskin2021//50/Control,,use pythagoras' theorem to find the length of a hypotenuse .,Use pythagoras' theorem to find the length of a hypotenuse.,,176,plausible,,word_form,ryskin2021//50/Control,1,,,,{}
ryskin2021,,50,SemCrit,ryskin2021//50/SemCrit,,use pythagoras' theorem to find the length of a hypothesis .,Use pythagoras' theorem to find the length of a hypothesis.,,177,implausible,,word_form,ryskin2021//50/Control,1,9,,,{}
ryskin2021,,50,Sem,ryskin2021//50/Sem,,use pythagoras' theorem to find the length of a cavalry .,Use pythagoras' theorem to find the length of a cavalry.,,178,implausible,,word_form,ryskin2021//50/Control,1,9,,,{}
ryskin2021,,50,Synt,ryskin2021//50/Synt,,use pythagoras' theorem to find the length of a hypotenuses .,Use pythagoras' theorem to find the length of a hypotenuses.,,179,implausible,,word_form,ryskin2021//50/Control,1,9,,,{}
ryskin2021,,51,Control,ryskin2021//51/Control,,the preacher believed drunkenness was the cause of much immorality .,The preacher believed drunkenness was the cause of much immorality.,,180,plausible,,word_form,ryskin2021//51/Control,1,,,,{}
ryskin2021,,51,SemCrit,ryskin2021//51/SemCrit,,the preacher believed drunkenness was the cause of much immortality .,The preacher believed drunkenness was the cause of much immortality.,,181,implausible,,word_form,ryskin2021//51/Control,1,9,,,{}
ryskin2021,,51,Sem,ryskin2021//51/Sem,,the preacher believed drunkenness was the cause of much irrigation .,The preacher believed drunkenness was the cause of much irrigation.,,182,implausible,,word_form,ryskin2021//51/Control,1,9,,,{}
ryskin2021,,51,Synt,ryskin2021//51/Synt,,the preacher believed drunkenness was the cause of much immoralities .,The preacher believed drunkenness was the cause of much immoralities.,,183,implausible,,word_form,ryskin2021//51/Control,1,9,,,{}
ryskin2021,,52,Control,ryskin2021//52/Control,,the artist achieved eternal fame despite not seeking this immortality .,The artist achieved eternal fame despite not seeking this immortality.,,184,plausible,,word_form,ryskin2021//52/Control,1,,,,{}
ryskin2021,,52,SemCrit,ryskin2021//52/SemCrit,,the artist achieved eternal fame despite not seeking this immorality .,The artist achieved eternal fame despite not seeking this immorality.,,185,implausible,,word_form,ryskin2021//52/Control,1,9,,,{}
ryskin2021,,52,Sem,ryskin2021//52/Sem,,the artist achieved eternal fame despite not seeking this dilation .,The artist achieved eternal fame despite not seeking this dilation.,,186,implausible,,word_form,ryskin2021//52/Control,1,9,,,{}
ryskin2021,,52,Synt,ryskin2021//52/Synt,,the artist achieved eternal fame despite not seeking this immortalities .,The artist achieved eternal fame despite not seeking this immortalities.,,187,implausible,,word_form,ryskin2021//52/Control,1,9,,,{}
ryskin2021,,56,Control,ryskin2021//56/Control,,medics cleaned and bandaged the wound to prevent an infection .,Medics cleaned and bandaged the wound to prevent an infection.,,188,plausible,,word_form,ryskin2021//56/Control,1,,,,{}
ryskin2021,,56,SemCrit,ryskin2021//56/SemCrit,,medics cleaned and bandaged the wound to prevent an inflection .,Medics cleaned and bandaged the wound to prevent an inflection.,,189,implausible,,word_form,ryskin2021//56/Control,1,9,,,{}
ryskin2021,,56,Sem,ryskin2021//56/Sem,,medics cleaned and bandaged the wound to prevent a sapphire .,Medics cleaned and bandaged the wound to prevent a sapphire.,,190,implausible,,word_form,ryskin2021//56/Control,1,8,,,{}
ryskin2021,,56,Synt,ryskin2021//56/Synt,,medics cleaned and bandaged the wound to prevent an infections .,Medics cleaned and bandaged the wound to prevent an infections.,,191,implausible,,word_form,ryskin2021//56/Control,1,9,,,{}
ryskin2021,,59,Control,ryskin2021//59/Control,,this docile herbivorous aquatic mammal is known as a manatee .,This docile herbivorous aquatic mammal is known as a manatee.,,192,plausible,,word_form,ryskin2021//59/Control,1,,,,{}
ryskin2021,,59,SemCrit,ryskin2021//59/SemCrit,,this docile herbivorous aquatic mammal is known as a matinee .,This docile herbivorous aquatic mammal is known as a matinee.,,193,implausible,,word_form,ryskin2021//59/Control,1,9,,,{}
ryskin2021,,59,Sem,ryskin2021//59/Sem,,this docile herbivorous aquatic mammal is known as a stimulation .,This docile herbivorous aquatic mammal is known as a stimulation.,,194,implausible,,word_form,ryskin2021//59/Control,1,9,,,{}
ryskin2021,,59,Synt,ryskin2021//59/Synt,,this docile herbivorous aquatic mammal is known as a manatees .,This docile herbivorous aquatic mammal is known as a manatees.,,195,implausible,,word_form,ryskin2021//59/Control,1,9,,,{}
ryskin2021,,60,Control,ryskin2021//60/Control,,the afternoon showing cost less because it was a matinee .,The afternoon showing cost less because it was a matinee.,,196,plausible,,word_form,ryskin2021//60/Control,1,,,,{}
ryskin2021,,60,SemCrit,ryskin2021//60/SemCrit,,the afternoon showing cost less because it was a manatee .,The afternoon showing cost less because it was a manatee.,,197,implausible,,word_form,ryskin2021//60/Control,1,9,,,{}
ryskin2021,,60,Sem,ryskin2021//60/Sem,,the afternoon showing cost less because it was a sentiment .,The afternoon showing cost less because it was a sentiment.,,198,implausible,,word_form,ryskin2021//60/Control,1,9,,,{}
ryskin2021,,60,Synt,ryskin2021//60/Synt,,the afternoon showing cost less because it was a matinees .,The afternoon showing cost less because it was a matinees.,,199,implausible,,word_form,ryskin2021//60/Control,1,9,,,{}
ryskin2021,,61,Control,ryskin2021//61/Control,,apply this eyeliner and brush your lashes with this mascara .,Apply this eyeliner and brush your lashes with this mascara.,,200,plausible,,word_form,ryskin2021//61/Control,1,,,,{}
ryskin2021,,61,SemCrit,ryskin2021//61/SemCrit,,apply this eyeliner and brush your lashes with this masquerade .,Apply this eyeliner and brush your lashes with this masquerade.,,201,implausible,,word_form,ryskin2021//61/Control,1,9,,,{}
ryskin2021,,61,Sem,ryskin2021//61/Sem,,apply this eyeliner and brush your lashes with this audition .,Apply this eyeliner and brush your lashes with this audition.,,202,implausible,,word_form,ryskin2021//61/Control,1,9,,,{}
ryskin2021,,61,Synt,ryskin2021//61/Synt,,apply this eyeliner and brush your lashes with this mascaras .,Apply this eyeliner and brush your lashes with this mascaras.,,203,implausible,,word_form,ryskin2021//61/Control,1,9,,,{}
ryskin2021,,62,Control,ryskin2021//62/Control,,she danced with an elegant masked gentleman at that masquerade .,She danced with an elegant masked gentleman at that masquerade.,,204,plausible,,word_form,ryskin2021//62/Control,1,,,,{}
ryskin2021,,62,SemCrit,ryskin2021//62/SemCrit,,she danced with an elegant masked gentleman at that mascara .,She danced with an elegant masked gentleman at that mascara.,,205,implausible,,word_form,ryskin2021//62/Control,1,9,,,{}
ryskin2021,,62,Sem,ryskin2021//62/Sem,,she danced with an elegant masked gentleman at that mortar .,She danced with an elegant masked gentleman at that mortar.,,206,implausible,,word_form,ryskin2021//62/Control,1,9,,,{}
ryskin2021,,62,Synt,ryskin2021//62/Synt,,she danced with an elegant masked gentleman at that masquerades .,She danced with an elegant masked gentleman at that masquerades.,,207,implausible,,word_form,ryskin2021//62/Control,1,9,,,{}
ryskin2021,,63,Control,ryskin2021//63/Control,,feudal lords lived off the labor of an oppressed peasantry .,Feudal lords lived off the labor of an oppressed peasantry.,,208,plausible,,word_form,ryskin2021//63/Control,1,,,,{}
ryskin2021,,63,SemCrit,ryskin2021//63/SemCrit,,feudal lords lived off the labor of an oppressed pleasantry .,Feudal lords lived off the labor of an oppressed pleasantry.,,209,implausible,,word_form,ryskin2021//63/Control,1,9,,,{}
ryskin2021,,63,Sem,ryskin2021//63/Sem,,feudal lords lived off the labor of an oppressed travesty .,Feudal lords lived off the labor of an oppressed travesty.,,210,implausible,,word_form,ryskin2021//63/Control,1,9,,,{}
ryskin2021,,63,Synt,ryskin2021//63/Synt,,feudal lords lived off the labor of an oppressed peasantries .,Feudal lords lived off the labor of an oppressed peasantries.,,211,implausible,,word_form,ryskin2021//63/Control,1,9,,,{}
ryskin2021,,64,Control,ryskin2021//64/Control,,the hostess greeted her guests with a light social pleasantry .,The hostess greeted her guests with a light social pleasantry.,,212,plausible,,word_form,ryskin2021//64/Control,1,,,,{}
ryskin2021,,64,SemCrit,ryskin2021//64/SemCrit,,the hostess greeted her guests with a light social peasantry .,The hostess greeted her guests with a light social peasantry.,,213,implausible,,word_form,ryskin2021//64/Control,1,9,,,{}
ryskin2021,,64,Sem,ryskin2021//64/Sem,,the hostess greeted her guests with a light social escalator .,The hostess greeted her guests with a light social escalator.,,214,implausible,,word_form,ryskin2021//64/Control,1,9,,,{}
ryskin2021,,64,Synt,ryskin2021//64/Synt,,the hostess greeted her guests with a light social pleasantries .,The hostess greeted her guests with a light social pleasantries.,,215,implausible,,word_form,ryskin2021//64/Control,1,9,,,{}
ryskin2021,,65,Control,ryskin2021//65/Control,,senator mccarthy accused the screenwriter of being a communist sympathizer .,Senator mccarthy accused the screenwriter of being a communist sympathizer.,,216,plausible,,word_form,ryskin2021//65/Control,1,,,,{}
ryskin2021,,65,SemCrit,ryskin2021//65/SemCrit,,senator mccarthy accused the screenwriter of being a communist synthesizer .,Senator mccarthy accused the screenwriter of being a communist synthesizer.,,217,implausible,,word_form,ryskin2021//65/Control,1,9,,,{}
ryskin2021,,65,Sem,ryskin2021//65/Sem,,senator mccarthy accused the screenwriter of being a communist fallacy .,Senator mccarthy accused the screenwriter of being a communist fallacy.,,218,implausible,,word_form,ryskin2021//65/Control,1,9,,,{}
ryskin2021,,65,Synt,ryskin2021//65/Synt,,senator mccarthy accused the screenwriter of being a communist sympathizers .,Senator mccarthy accused the screenwriter of being a communist sympathizers.,,219,implausible,,word_form,ryskin2021//65/Control,1,9,,,{}
ryskin2021,,66,Control,ryskin2021//66/Control,,the computer could read text aloud using a speech synthesizer .,The computer could read text aloud using a speech synthesizer.,,220,plausible,,word_form,ryskin2021//66/Control,1,,,,{}
ryskin2021,,66,SemCrit,ryskin2021//66/SemCrit,,the computer could read text aloud using a speech sympathizer .,The computer could read text aloud using a speech sympathizer.,,221,implausible,,word_form,ryskin2021//66/Control,1,9,,,{}
ryskin2021,,66,Sem,ryskin2021//66/Sem,,the computer could read text aloud using a speech baloney .,The computer could read text aloud using a speech baloney.,,222,implausible,,word_form,ryskin2021//66/Control,1,9,,,{}
ryskin2021,,66,Synt,ryskin2021//66/Synt,,the computer could read text aloud using a speech synthesizers .,The computer could read text aloud using a speech synthesizers.,,223,implausible,,word_form,ryskin2021//66/Control,1,9,,,{}
ryskin2021,,67,Control,ryskin2021//67/Control,,the castle wall was adorned with a beautiful woven tapestry .,The castle wall was adorned with a beautiful woven tapestry.,,224,plausible,,word_form,ryskin2021//67/Control,1,,,,{}
ryskin2021,,67,SemCrit,ryskin2021//67/SemCrit,,the castle wall was adorned with a beautiful woven travesty .,The castle wall was adorned with a beautiful woven travesty.,,225,implausible,,word_form,ryskin2021//67/Control,1,9,,,{}
ryskin2021,,67,Sem,ryskin2021//67/Sem,,the castle wall was adorned with a beautiful woven abbreviation .,The castle wall was adorned with a beautiful woven abbreviation.,,226,implausible,,word_form,ryskin2021//67/Control,1,9,,,{}
ryskin2021,,67,Synt,ryskin2021//67/Synt,,the castle wall was adorned with a beautiful woven tapestries .,The castle wall was adorned with a beautiful woven tapestries.,,227,implausible,,word_form,ryskin2021//67/Control,1,9,,,{}
ryskin2021,,68,Control,ryskin2021//68/Control,,he denounced the novel's film adaptation as a complete travesty .,He denounced the novel's film adaptation as a complete travesty.,,228,plausible,,word_form,ryskin2021//68/Control,1,,,,{}
ryskin2021,,68,SemCrit,ryskin2021//68/SemCrit,,he denounced the novel's film adaptation as a complete tapestry .,He denounced the novel's film adaptation as a complete tapestry.,,229,implausible,,word_form,ryskin2021//68/Control,1,9,,,{}
ryskin2021,,68,Sem,ryskin2021//68/Sem,,he denounced the novel's film adaptation as a complete diploma .,He denounced the novel's film adaptation as a complete diploma.,,230,implausible,,word_form,ryskin2021//68/Control,1,9,,,{}
ryskin2021,,68,Synt,ryskin2021//68/Synt,,he denounced the novel's film adaptation as a complete travesties .,He denounced the novel's film adaptation as a complete travesties.,,231,implausible,,word_form,ryskin2021//68/Control,1,9,,,{}
ryskin2021,,69,Control,ryskin2021//69/Control,,the ring held small diamonds set around this blue sapphire .,The ring held small diamonds set around this blue sapphire.,,232,plausible,,word_form,ryskin2021//69/Control,1,,,,{}
ryskin2021,,69,SemCrit,ryskin2021//69/SemCrit,,the ring held small diamonds set around this blue saffron .,The ring held small diamonds set around this blue saffron.,,233,implausible,,word_form,ryskin2021//69/Control,1,9,,,{}
ryskin2021,,69,Sem,ryskin2021//69/Sem,,the ring held small diamonds set around this blue medication .,The ring held small diamonds set around this blue medication.,,234,implausible,,word_form,ryskin2021//69/Control,1,9,,,{}
ryskin2021,,69,Synt,ryskin2021//69/Synt,,the ring held small diamonds set around this blue sapphires .,The ring held small diamonds set around this blue sapphires.,,235,implausible,,word_form,ryskin2021//69/Control,1,9,,,{}
ryskin2021,,70,Control,ryskin2021//70/Control,,the rice was spiced with a pinch of that saffron .,The rice was spiced with a pinch of that saffron.,,236,plausible,,word_form,ryskin2021//70/Control,1,,,,{}
ryskin2021,,70,SemCrit,ryskin2021//70/SemCrit,,the rice was spiced with a pinch of that sapphire .,The rice was spiced with a pinch of that sapphire.,,237,implausible,,word_form,ryskin2021//70/Control,1,9,,,{}
ryskin2021,,70,Sem,ryskin2021//70/Sem,,the rice was spiced with a pinch of that message .,The rice was spiced with a pinch of that message.,,238,implausible,,word_form,ryskin2021//70/Control,1,9,,,{}
ryskin2021,,70,Synt,ryskin2021//70/Synt,,the rice was spiced with a pinch of that saffrons .,The rice was spiced with a pinch of that saffrons.,,239,implausible,,word_form,ryskin2021//70/Control,1,9,,,{}
ryskin2021,,72,Control,ryskin2021//72/Control,,the soaring eagle circled and glided upwards on a thermal .,The soaring eagle circled and glided upwards on a thermal.,,240,plausible,,word_form,ryskin2021//72/Control,1,,,,{}
ryskin2021,,72,SemCrit,ryskin2021//72/SemCrit,,the soaring eagle circled and glided upwards on a thermos .,The soaring eagle circled and glided upwards on a thermos.,,241,implausible,,word_form,ryskin2021//72/Control,1,9,,,{}
ryskin2021,,72,Sem,ryskin2021//72/Sem,,the soaring eagle circled and glided upwards on a physician .,The soaring eagle circled and glided upwards on a physician.,,242,implausible,,word_form,ryskin2021//72/Control,1,9,,,{}
ryskin2021,,72,Synt,ryskin2021//72/Synt,,the soaring eagle circled and glided upwards on a thermals .,The soaring eagle circled and glided upwards on a thermals.,,243,implausible,,word_form,ryskin2021//72/Control,1,9,,,{}
ryskin2021,,73,Control,ryskin2021//73/Control,,the student had his editorial published in a local gazette .,The student had his editorial published in a local gazette.,,244,plausible,,word_form,ryskin2021//73/Control,1,,,,{}
ryskin2021,,73,SemCrit,ryskin2021//73/SemCrit,,the student had his editorial published in a local gazelle .,The student had his editorial published in a local gazelle.,,245,implausible,,word_form,ryskin2021//73/Control,1,9,,,{}
ryskin2021,,73,Sem,ryskin2021//73/Sem,,the student had his editorial published in a local pleasantry .,The student had his editorial published in a local pleasantry.,,246,implausible,,word_form,ryskin2021//73/Control,1,9,,,{}
ryskin2021,,73,Synt,ryskin2021//73/Synt,,the student had his editorial published in a local gazettes .,The student had his editorial published in a local gazettes.,,247,implausible,,word_form,ryskin2021//73/Control,1,9,,,{}
ryskin2021,,74,Control,ryskin2021//74/Control,,the powerful cheetah sprinted in pursuit of a baby gazelle .,The powerful cheetah sprinted in pursuit of a baby gazelle.,,248,plausible,,word_form,ryskin2021//74/Control,1,,,,{}
ryskin2021,,74,SemCrit,ryskin2021//74/SemCrit,,the powerful cheetah sprinted in pursuit of a baby gazette .,The powerful cheetah sprinted in pursuit of a baby gazette.,,249,implausible,,word_form,ryskin2021//74/Control,1,9,,,{}
ryskin2021,,74,Sem,ryskin2021//74/Sem,,the powerful cheetah sprinted in pursuit of a baby addition .,The powerful cheetah sprinted in pursuit of a baby addition.,,250,implausible,,word_form,ryskin2021//74/Control,1,9,,,{}
ryskin2021,,74,Synt,ryskin2021//74/Synt,,the powerful cheetah sprinted in pursuit of a baby gazelles .,The powerful cheetah sprinted in pursuit of a baby gazelles.,,251,implausible,,word_form,ryskin2021//74/Control,1,9,,,{}
ryskin2021,,75,Control,ryskin2021//75/Control,,you cannot buy cuban cigars because there is an embargo .,You cannot buy cuban cigars because there is an embargo.,,252,plausible,,word_form,ryskin2021//75/Control,1,,,,{}
ryskin2021,,75,SemCrit,ryskin2021//75/SemCrit,,you cannot buy cuban cigars because there is an embryo .,You cannot buy cuban cigars because there is an embryo.,,253,implausible,,word_form,ryskin2021//75/Control,1,9,,,{}
ryskin2021,,75,Sem,ryskin2021//75/Sem,,you cannot buy cuban cigars because there is a correction .,You cannot buy cuban cigars because there is a correction.,,254,implausible,,word_form,ryskin2021//75/Control,1,8,,,{}
ryskin2021,,75,Synt,ryskin2021//75/Synt,,you cannot buy cuban cigars because there is an embargos .,You cannot buy cuban cigars because there is an embargos.,,255,implausible,,word_form,ryskin2021//75/Control,1,9,,,{}
ryskin2021,,76,Control,ryskin2021//76/Control,,some controversial stem cell research requires a fertilized human embryo .,Some controversial stem cell research requires a fertilized human embryo.,,256,plausible,,word_form,ryskin2021//76/Control,1,,,,{}
ryskin2021,,76,SemCrit,ryskin2021//76/SemCrit,,some controversial stem cell research requires a fertilized human embargo .,Some controversial stem cell research requires a fertilized human embargo.,,257,implausible,,word_form,ryskin2021//76/Control,1,9,,,{}
ryskin2021,,76,Sem,ryskin2021//76/Sem,,some controversial stem cell research requires a fertilized human migraine .,Some controversial stem cell research requires a fertilized human migraine.,,258,implausible,,word_form,ryskin2021//76/Control,1,9,,,{}
ryskin2021,,76,Synt,ryskin2021//76/Synt,,some controversial stem cell research requires a fertilized human embryos .,Some controversial stem cell research requires a fertilized human embryos.,,259,implausible,,word_form,ryskin2021//76/Control,1,9,,,{}
ryskin2021,,78,Control,ryskin2021//78/Control,,agriculture in this desert would be impossible without this irrigation .,Agriculture in this desert would be impossible without this irrigation.,,260,plausible,,word_form,ryskin2021//78/Control,1,,,,{}
ryskin2021,,78,SemCrit,ryskin2021//78/SemCrit,,agriculture in this desert would be impossible without this irritation .,Agriculture in this desert would be impossible without this irritation.,,261,implausible,,word_form,ryskin2021//78/Control,1,9,,,{}
ryskin2021,,78,Sem,ryskin2021//78/Sem,,agriculture in this desert would be impossible without this caption .,Agriculture in this desert would be impossible without this caption.,,262,implausible,,word_form,ryskin2021//78/Control,1,9,,,{}
ryskin2021,,78,Synt,ryskin2021//78/Synt,,agriculture in this desert would be impossible without this irrigations .,Agriculture in this desert would be impossible without this irrigations.,,263,implausible,,word_form,ryskin2021//78/Control,1,9,,,{}
ryskin2021,,79,Control,ryskin2021//79/Control,,the poor stayed poor because of this limited upward mobility .,The poor stayed poor because of this limited upward mobility.,,264,plausible,,word_form,ryskin2021//79/Control,1,,,,{}
