dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,critical_word_idx,comprehension_q,correct_answer,meta
chen2023,dopo_to,8,DO_plausible.supportive,chen2023/dopo_to/8/DO_plausible.supportive,The scuba instructor rented the tourist the equipment.,the scuba instructor rented the tourist the equipment .,The scuba instructor rented the tourist the equipment.,The tourist asked the scuba instructor to help him find equipment. The tourist tried on equipment and found some that fit.,108,plausible,,dative,chen2023/dopo_to/8/DO_plausible.supportive,The scuba instructor rented the tourist the equipment.,none,,,,,Did the equipment receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/8/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,8,DO_implausible.supportive,chen2023/dopo_to/8/DO_implausible.supportive,The scuba instructor rented the equipment the tourist.,the scuba instructor rented the equipment the tourist .,The scuba instructor rented the equipment the tourist.,The tourist asked the scuba instructor to help him find equipment. The tourist tried on equipment and found some that fit.,109,implausible,,dative,chen2023/dopo_to/8/PO_plausible.supportive,The scuba instructor rented the equipment to the tourist.,ins,ins,,to,,Did the equipment receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/8/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,8,PO_plausible.supportive,chen2023/dopo_to/8/PO_plausible.supportive,The scuba instructor rented the equipment to the tourist.,the scuba instructor rented the equipment to the tourist .,The scuba instructor rented the equipment to the tourist.,The tourist asked the scuba instructor to help him find equipment. The tourist tried on equipment and found some that fit.,110,plausible,,dative,chen2023/dopo_to/8/PO_plausible.supportive,The scuba instructor rented the equipment to the tourist.,none,,,,,Did the equipment receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/8/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,8,PO_implausible.supportive,chen2023/dopo_to/8/PO_implausible.supportive,The scuba instructor rented the tourist to the equipment.,the scuba instructor rented the tourist to the equipment .,The scuba instructor rented the tourist to the equipment.,The tourist asked the scuba instructor to help him find equipment. The tourist tried on equipment and found some that fit.,111,implausible,,dative,chen2023/dopo_to/8/DO_plausible.supportive,The scuba instructor rented the tourist the equipment.,del,del,to,,6,Did the equipment receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/8/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,9,DO_plausible.supportive,chen2023/dopo_to/9/DO_plausible.supportive,The boy handed the girl the pencil.,the boy handed the girl the pencil .,The boy handed the girl the pencil.,The boy played with the pencil on the desk. The girl asked if she could borrow the pencil from the boy.,112,plausible,,dative,chen2023/dopo_to/9/DO_plausible.supportive,The boy handed the girl the pencil.,none,,,,,Did the pencil receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/9/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,9,DO_implausible.supportive,chen2023/dopo_to/9/DO_implausible.supportive,The boy handed the pencil the girl.,the boy handed the pencil the girl .,The boy handed the pencil the girl.,The boy played with the pencil on the desk. The girl asked if she could borrow the pencil from the boy.,113,implausible,,dative,chen2023/dopo_to/9/PO_plausible.supportive,The boy handed the pencil to the girl.,ins,ins,,to,,Did the pencil receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/9/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,9,PO_plausible.supportive,chen2023/dopo_to/9/PO_plausible.supportive,The boy handed the pencil to the girl.,the boy handed the pencil to the girl .,The boy handed the pencil to the girl.,The boy played with the pencil on the desk. The girl asked if she could borrow the pencil from the boy.,114,plausible,,dative,chen2023/dopo_to/9/PO_plausible.supportive,The boy handed the pencil to the girl.,none,,,,,Did the pencil receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/9/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,9,PO_implausible.supportive,chen2023/dopo_to/9/PO_implausible.supportive,The boy handed the girl to the pencil.,the boy handed the girl to the pencil .,The boy handed the girl to the pencil.,The boy played with the pencil on the desk. The girl asked if she could borrow the pencil from the boy.,115,implausible,,dative,chen2023/dopo_to/9/DO_plausible.supportive,The boy handed the girl the pencil.,del,del,to,,5,Did the pencil receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/9/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,10,DO_plausible.supportive,chen2023/dopo_to/10/DO_plausible.supportive,The nanny threw the child the toy.,the nanny threw the child the toy .,The nanny threw the child the toy.,The child wanted to play catch with the toy. The child tossed the toy to the nanny.,116,plausible,,dative,chen2023/dopo_to/10/DO_plausible.supportive,The nanny threw the child the toy.,none,,,,,Did the toy receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/10/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,10,DO_implausible.supportive,chen2023/dopo_to/10/DO_implausible.supportive,The nanny threw the toy the child.,the nanny threw the toy the child .,The nanny threw the toy the child.,The child wanted to play catch with the toy. The child tossed the toy to the nanny.,117,implausible,,dative,chen2023/dopo_to/10/PO_plausible.supportive,The nanny threw the toy to the child.,ins,ins,,to,,Did the toy receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/10/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,10,PO_plausible.supportive,chen2023/dopo_to/10/PO_plausible.supportive,The nanny threw the toy to the child.,the nanny threw the toy to the child .,The nanny threw the toy to the child.,The child wanted to play catch with the toy. The child tossed the toy to the nanny.,118,plausible,,dative,chen2023/dopo_to/10/PO_plausible.supportive,The nanny threw the toy to the child.,none,,,,,Did the toy receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/10/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,10,PO_implausible.supportive,chen2023/dopo_to/10/PO_implausible.supportive,The nanny threw the child to the toy.,the nanny threw the child to the toy .,The nanny threw the child to the toy.,The child wanted to play catch with the toy. The child tossed the toy to the nanny.,119,implausible,,dative,chen2023/dopo_to/10/DO_plausible.supportive,The nanny threw the child the toy.,del,del,to,,5,Did the toy receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/10/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,11,DO_plausible.supportive,chen2023/dopo_to/11/DO_plausible.supportive,The nephew mailed the aunt the postcard.,the nephew mailed the aunt the postcard .,The nephew mailed the aunt the postcard.,The aunt told the nephew she would miss him while he was on vacation. The nephew found a pretty postcard while he was on vacation.,120,plausible,,dative,chen2023/dopo_to/11/DO_plausible.supportive,The nephew mailed the aunt the postcard.,none,,,,,Did the postcard receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/11/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,11,DO_implausible.supportive,chen2023/dopo_to/11/DO_implausible.supportive,The nephew mailed the postcard the aunt.,the nephew mailed the postcard the aunt .,The nephew mailed the postcard the aunt.,The aunt told the nephew she would miss him while he was on vacation. The nephew found a pretty postcard while he was on vacation.,121,implausible,,dative,chen2023/dopo_to/11/PO_plausible.supportive,The nephew mailed the postcard to the aunt.,ins,ins,,to,,Did the postcard receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/11/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,11,PO_plausible.supportive,chen2023/dopo_to/11/PO_plausible.supportive,The nephew mailed the postcard to the aunt.,the nephew mailed the postcard to the aunt .,The nephew mailed the postcard to the aunt.,The aunt told the nephew she would miss him while he was on vacation. The nephew found a pretty postcard while he was on vacation.,122,plausible,,dative,chen2023/dopo_to/11/PO_plausible.supportive,The nephew mailed the postcard to the aunt.,none,,,,,Did the postcard receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/11/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,11,PO_implausible.supportive,chen2023/dopo_to/11/PO_implausible.supportive,The nephew mailed the aunt to the postcard.,the nephew mailed the aunt to the postcard .,The nephew mailed the aunt to the postcard.,The aunt told the nephew she would miss him while he was on vacation. The nephew found a pretty postcard while he was on vacation.,123,implausible,,dative,chen2023/dopo_to/11/DO_plausible.supportive,The nephew mailed the aunt the postcard.,del,del,to,,5,Did the postcard receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/11/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,12,DO_plausible.supportive,chen2023/dopo_to/12/DO_plausible.supportive,The father gave the son the car.,the father gave the son the car .,The father gave the son the car.,The son wanted a car for his birthday. The father bought a car from the car dealership.,124,plausible,,dative,chen2023/dopo_to/12/DO_plausible.supportive,The father gave the son the car.,none,,,,,Did the car receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/12/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,12,DO_implausible.supportive,chen2023/dopo_to/12/DO_implausible.supportive,The father gave the car the son.,the father gave the car the son .,The father gave the car the son.,The son wanted a car for his birthday. The father bought a car from the car dealership.,125,implausible,,dative,chen2023/dopo_to/12/PO_plausible.supportive,The father gave the car to the son.,ins,ins,,to,,Did the car receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/12/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,12,PO_plausible.supportive,chen2023/dopo_to/12/PO_plausible.supportive,The father gave the car to the son.,the father gave the car to the son .,The father gave the car to the son.,The son wanted a car for his birthday. The father bought a car from the car dealership.,126,plausible,,dative,chen2023/dopo_to/12/PO_plausible.supportive,The father gave the car to the son.,none,,,,,Did the car receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/12/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,12,PO_implausible.supportive,chen2023/dopo_to/12/PO_implausible.supportive,The father gave the son to the car.,the father gave the son to the car .,The father gave the son to the car.,The son wanted a car for his birthday. The father bought a car from the car dealership.,127,implausible,,dative,chen2023/dopo_to/12/DO_plausible.supportive,The father gave the son the car.,del,del,to,,5,Did the car receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/12/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,13,DO_plausible.supportive,chen2023/dopo_to/13/DO_plausible.supportive,The shop sold the student the bike.,the shop sold the student the bike .,The shop sold the student the bike.,"The student went to the shop to buy a new bike. At the shop, the student found a bike he really liked.",128,plausible,,dative,chen2023/dopo_to/13/DO_plausible.supportive,The shop sold the student the bike.,none,,,,,Did the bike receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/13/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,13,DO_implausible.supportive,chen2023/dopo_to/13/DO_implausible.supportive,The shop sold the bike the student.,the shop sold the bike the student .,The shop sold the bike the student.,"The student went to the shop to buy a new bike. At the shop, the student found a bike he really liked.",129,implausible,,dative,chen2023/dopo_to/13/PO_plausible.supportive,The shop sold the bike to the student.,ins,ins,,to,,Did the bike receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/13/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,13,PO_plausible.supportive,chen2023/dopo_to/13/PO_plausible.supportive,The shop sold the bike to the student.,the shop sold the bike to the student .,The shop sold the bike to the student.,"The student went to the shop to buy a new bike. At the shop, the student found a bike he really liked.",130,plausible,,dative,chen2023/dopo_to/13/PO_plausible.supportive,The shop sold the bike to the student.,none,,,,,Did the bike receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/13/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,13,PO_implausible.supportive,chen2023/dopo_to/13/PO_implausible.supportive,The shop sold the student to the bike.,the shop sold the student to the bike .,The shop sold the student to the bike.,"The student went to the shop to buy a new bike. At the shop, the student found a bike he really liked.",131,implausible,,dative,chen2023/dopo_to/13/DO_plausible.supportive,The shop sold the student the bike.,del,del,to,,5,Did the bike receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/13/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,14,DO_plausible.supportive,chen2023/dopo_to/14/DO_plausible.supportive,The janitor lent the teacher the mop.,the janitor lent the teacher the mop .,The janitor lent the teacher the mop.,The janitor saw that the teacher needed the mop to clean the classroom floor. The janitor found the mop in the closet.,132,plausible,,dative,chen2023/dopo_to/14/DO_plausible.supportive,The janitor lent the teacher the mop.,none,,,,,Did the mop receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/14/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,14,DO_implausible.supportive,chen2023/dopo_to/14/DO_implausible.supportive,The janitor lent the mop the teacher.,the janitor lent the mop the teacher .,The janitor lent the mop the teacher.,The janitor saw that the teacher needed the mop to clean the classroom floor. The janitor found the mop in the closet.,133,implausible,,dative,chen2023/dopo_to/14/PO_plausible.supportive,The janitor lent the mop to the teacher.,ins,ins,,to,,Did the mop receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/14/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,14,PO_plausible.supportive,chen2023/dopo_to/14/PO_plausible.supportive,The janitor lent the mop to the teacher.,the janitor lent the mop to the teacher .,The janitor lent the mop to the teacher.,The janitor saw that the teacher needed the mop to clean the classroom floor. The janitor found the mop in the closet.,134,plausible,,dative,chen2023/dopo_to/14/PO_plausible.supportive,The janitor lent the mop to the teacher.,none,,,,,Did the mop receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/14/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,14,PO_implausible.supportive,chen2023/dopo_to/14/PO_implausible.supportive,The janitor lent the teacher to the mop.,the janitor lent the teacher to the mop .,The janitor lent the teacher to the mop.,The janitor saw that the teacher needed the mop to clean the classroom floor. The janitor found the mop in the closet.,135,implausible,,dative,chen2023/dopo_to/14/DO_plausible.supportive,The janitor lent the teacher the mop.,del,del,to,,5,Did the mop receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/14/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,15,DO_plausible.supportive,chen2023/dopo_to/15/DO_plausible.supportive,The car dealer leased the plumber the SUV.,the car dealer leased the plumber the suv .,The car dealer leased the plumber the SUV.,The plumber needed a new car. The car dealer showed the plumber the SUV.,136,plausible,,dative,chen2023/dopo_to/15/DO_plausible.supportive,The car dealer leased the plumber the SUV.,none,,,,,Did the SUV receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/15/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,15,DO_implausible.supportive,chen2023/dopo_to/15/DO_implausible.supportive,The car dealer leased the SUV the plumber.,the car dealer leased the suv the plumber .,The car dealer leased the SUV the plumber.,The plumber needed a new car. The car dealer showed the plumber the SUV.,137,implausible,,dative,chen2023/dopo_to/15/PO_plausible.supportive,The car dealer leased the SUV to the plumber.,ins,ins,,to,,Did the SUV receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/15/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,15,PO_plausible.supportive,chen2023/dopo_to/15/PO_plausible.supportive,The car dealer leased the SUV to the plumber.,the car dealer leased the suv to the plumber .,The car dealer leased the SUV to the plumber.,The plumber needed a new car. The car dealer showed the plumber the SUV.,138,plausible,,dative,chen2023/dopo_to/15/PO_plausible.supportive,The car dealer leased the SUV to the plumber.,none,,,,,Did the SUV receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/15/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,15,PO_implausible.supportive,chen2023/dopo_to/15/PO_implausible.supportive,The car dealer leased the plumber to the SUV.,the car dealer leased the plumber to the suv .,The car dealer leased the plumber to the SUV.,The plumber needed a new car. The car dealer showed the plumber the SUV.,139,implausible,,dative,chen2023/dopo_to/15/DO_plausible.supportive,The car dealer leased the plumber the SUV.,del,del,to,,6,Did the SUV receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/15/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,16,DO_plausible.supportive,chen2023/dopo_to/16/DO_plausible.supportive,The host tossed the contestant the microphone.,the host tossed the contestant the microphone .,The host tossed the contestant the microphone.,The contestant walked on stage. The contestant told the host that he was ready to sing.,140,plausible,,dative,chen2023/dopo_to/16/DO_plausible.supportive,The host tossed the contestant the microphone.,none,,,,,Did the contestant receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/16/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,16,DO_implausible.supportive,chen2023/dopo_to/16/DO_implausible.supportive,The host tossed the microphone the contestant.,the host tossed the microphone the contestant .,The host tossed the microphone the contestant.,The contestant walked on stage. The contestant told the host that he was ready to sing.,141,implausible,,dative,chen2023/dopo_to/16/PO_plausible.supportive,The host tossed the microphone to the contestant.,ins,ins,,to,,Did the contestant receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/16/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,16,PO_plausible.supportive,chen2023/dopo_to/16/PO_plausible.supportive,The host tossed the microphone to the contestant.,the host tossed the microphone to the contestant .,The host tossed the microphone to the contestant.,The contestant walked on stage. The contestant told the host that he was ready to sing.,142,plausible,,dative,chen2023/dopo_to/16/PO_plausible.supportive,The host tossed the microphone to the contestant.,none,,,,,Did the contestant receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/16/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,16,PO_implausible.supportive,chen2023/dopo_to/16/PO_implausible.supportive,The host tossed the contestant to the microphone.,the host tossed the contestant to the microphone .,The host tossed the contestant to the microphone.,The contestant walked on stage. The contestant told the host that he was ready to sing.,143,implausible,,dative,chen2023/dopo_to/16/DO_plausible.supportive,The host tossed the contestant the microphone.,del,del,to,,5,Did the contestant receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/16/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,17,DO_plausible.supportive,chen2023/dopo_to/17/DO_plausible.supportive,The quarterback passed the receiver the ball.,the quarterback passed the receiver the ball .,The quarterback passed the receiver the ball.,"After the snap, the quarterback had the ball. The quarterback scanned the field and saw that the receiver was open.",144,plausible,,dative,chen2023/dopo_to/17/DO_plausible.supportive,The quarterback passed the receiver the ball.,none,,,,,Did the receiver receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/17/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,17,DO_implausible.supportive,chen2023/dopo_to/17/DO_implausible.supportive,The quarterback passed the ball the receiver.,the quarterback passed the ball the receiver .,The quarterback passed the ball the receiver.,"After the snap, the quarterback had the ball. The quarterback scanned the field and saw that the receiver was open.",145,implausible,,dative,chen2023/dopo_to/17/PO_plausible.supportive,The quarterback passed the ball to the receiver.,ins,ins,,to,,Did the receiver receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/17/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,17,PO_plausible.supportive,chen2023/dopo_to/17/PO_plausible.supportive,The quarterback passed the ball to the receiver.,the quarterback passed the ball to the receiver .,The quarterback passed the ball to the receiver.,"After the snap, the quarterback had the ball. The quarterback scanned the field and saw that the receiver was open.",146,plausible,,dative,chen2023/dopo_to/17/PO_plausible.supportive,The quarterback passed the ball to the receiver.,none,,,,,Did the receiver receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/17/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,17,PO_implausible.supportive,chen2023/dopo_to/17/PO_implausible.supportive,The quarterback passed the receiver to the ball.,the quarterback passed the receiver to the ball .,The quarterback passed the receiver to the ball.,"After the snap, the quarterback had the ball. The quarterback scanned the field and saw that the receiver was open.",147,implausible,,dative,chen2023/dopo_to/17/DO_plausible.supportive,The quarterback passed the receiver the ball.,del,del,to,,5,Did the receiver receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/17/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,18,DO_plausible.supportive,chen2023/dopo_to/18/DO_plausible.supportive,The videostore rented the customer the DVD.,the videostore rented the customer the dvd .,The videostore rented the customer the DVD.,"The customer at the videostore was looking for a good DVD to watch. After looking for a few minutes, the customer found a DVD that he wanted to watch.",148,plausible,,dative,chen2023/dopo_to/18/DO_plausible.supportive,The videostore rented the customer the DVD.,none,,,,,Did the customer receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/18/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,18,DO_implausible.supportive,chen2023/dopo_to/18/DO_implausible.supportive,The videostore rented the DVD the customer.,the videostore rented the dvd the customer .,The videostore rented the DVD the customer.,"The customer at the videostore was looking for a good DVD to watch. After looking for a few minutes, the customer found a DVD that he wanted to watch.",149,implausible,,dative,chen2023/dopo_to/18/PO_plausible.supportive,The videostore rented the DVD to the customer.,ins,ins,,to,,Did the customer receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/18/DO_plausible.supportive"", ""structure"": ""DO""}"
chen2023,dopo_to,18,PO_plausible.supportive,chen2023/dopo_to/18/PO_plausible.supportive,The videostore rented the DVD to the customer.,the videostore rented the dvd to the customer .,The videostore rented the DVD to the customer.,"The customer at the videostore was looking for a good DVD to watch. After looking for a few minutes, the customer found a DVD that he wanted to watch.",150,plausible,,dative,chen2023/dopo_to/18/PO_plausible.supportive,The videostore rented the DVD to the customer.,none,,,,,Did the customer receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/18/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,18,PO_implausible.supportive,chen2023/dopo_to/18/PO_implausible.supportive,The videostore rented the customer to the DVD.,the videostore rented the customer to the dvd .,The videostore rented the customer to the DVD.,"The customer at the videostore was looking for a good DVD to watch. After looking for a few minutes, the customer found a DVD that he wanted to watch.",151,implausible,,dative,chen2023/dopo_to/18/DO_plausible.supportive,The videostore rented the customer the DVD.,del,del,to,,5,Did the customer receive something/someone?,No,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""PO_implausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/18/PO_plausible.supportive"", ""structure"": ""PO""}"
chen2023,dopo_to,19,DO_plausible.supportive,chen2023/dopo_to/19/DO_plausible.supportive,The bartender handed the lady the drink.,the bartender handed the lady the drink .,The bartender handed the lady the drink.,The lady walked up to the bar and ordered a drink. The bartender mixed the drink for the lady.,152,plausible,,dative,chen2023/dopo_to/19/DO_plausible.supportive,The bartender handed the lady the drink.,none,,,,,Did the lady receive something/someone?,Yes,"{""context_type"": ""supportive"", ""group"": ""dopo"", ""linger_cond"": ""DO_plausible"", ""same_structure_plausible_uid"": ""chen2023/dopo_to/19/DO_plausible.supportive"", ""structure"": ""DO""}"
