dataset,stim_uid,intended_uid,intended_text,edit_type,edit_ops,edit_from,edit_to,edit_obs_idx,n_repairs_for_stim
qian2023,qian2023//20/pss,qian2023//20/psp,The pictures in the album remind them of the days they spent together.,sub,sub,reminds,remind,5,2
qian2023,qian2023//20/pss,qian2023//20/sss,The picture in the album reminds them of the days they spent together.,sub,sub,pictures,picture,1,2
qian2023,qian2023//20/psp,qian2023//20/psp,The pictures in the album remind them of the days they spent together.,none,,,,,1
qian2023,qian2023//20/pps,qian2023//20/ppp,The pictures in the albums remind them of the days they spent together.,sub,sub,reminds,remind,5,2
qian2023,qian2023//20/pps,qian2023//20/sps,The picture in the albums reminds them of the days they spent together.,sub,sub,pictures,picture,1,2
qian2023,qian2023//20/ppp,qian2023//20/ppp,The pictures in the albums remind them of the days they spent together.,none,,,,,1
qian2023,qian2023//21/sss,qian2023//21/sss,The player in the game has won several championships.,none,,,,,1
qian2023,qian2023//21/ssp,qian2023//21/psp,The players in the game have won several championships.,sub,sub,player,players,1,2
qian2023,qian2023//21/ssp,qian2023//21/sss,The player in the game has won several championships.,sub,sub,have,has,5,2
qian2023,qian2023//21/sps,qian2023//21/sps,The player in the games has won several championships.,none,,,,,1
qian2023,qian2023//21/spp,qian2023//21/ppp,The players in the games have won several championships.,sub,sub,player,players,1,2
qian2023,qian2023//21/spp,qian2023//21/sps,The player in the games has won several championships.,sub,sub,have,has,5,2
qian2023,qian2023//21/pss,qian2023//21/psp,The players in the game have won several championships.,sub,sub,has,have,5,2
qian2023,qian2023//21/pss,qian2023//21/sss,The player in the game has won several championships.,sub,sub,players,player,1,2
qian2023,qian2023//21/psp,qian2023//21/psp,The players in the game have won several championships.,none,,,,,1
qian2023,qian2023//21/pps,qian2023//21/ppp,The players in the games have won several championships.,sub,sub,has,have,5,2
qian2023,qian2023//21/pps,qian2023//21/sps,The player in the games has won several championships.,sub,sub,players,player,1,2
qian2023,qian2023//21/ppp,qian2023//21/ppp,The players in the games have won several championships.,none,,,,,1
qian2023,qian2023//22/sss,qian2023//22/sss,The bee in the flower is collecting pollen.,none,,,,,1
qian2023,qian2023//22/ssp,qian2023//22/psp,The bees in the flower are collecting pollen.,sub,sub,bee,bees,1,2
qian2023,qian2023//22/ssp,qian2023//22/sss,The bee in the flower is collecting pollen.,sub,sub,are,is,5,2
qian2023,qian2023//22/sps,qian2023//22/sps,The bee in the flowers is collecting pollen.,none,,,,,1
qian2023,qian2023//22/spp,qian2023//22/ppp,The bees in the flowers are collecting pollen.,sub,sub,bee,bees,1,2
qian2023,qian2023//22/spp,qian2023//22/sps,The bee in the flowers is collecting pollen.,sub,sub,are,is,5,2
qian2023,qian2023//22/pss,qian2023//22/psp,The bees in the flower are collecting pollen.,sub,sub,is,are,5,2
qian2023,qian2023//22/pss,qian2023//22/sss,The bee in the flower is collecting pollen.,sub,sub,bees,bee,1,2
qian2023,qian2023//22/psp,qian2023//22/psp,The bees in the flower are collecting pollen.,none,,,,,1
qian2023,qian2023//22/pps,qian2023//22/ppp,The bees in the flowers are collecting pollen.,sub,sub,is,are,5,2
qian2023,qian2023//22/pps,qian2023//22/sps,The bee in the flowers is collecting pollen.,sub,sub,bees,bee,1,2
qian2023,qian2023//22/ppp,qian2023//22/ppp,The bees in the flowers are collecting pollen.,none,,,,,1
qian2023,qian2023//23/sss,qian2023//23/sss,The rug under the chair is handmade from wool and silk.,none,,,,,1
qian2023,qian2023//23/ssp,qian2023//23/psp,The rugs under the chair are handmade from wool and silk.,sub,sub,rug,rugs,1,2
qian2023,qian2023//23/ssp,qian2023//23/sss,The rug under the chair is handmade from wool and silk.,sub,sub,are,is,5,2
qian2023,qian2023//23/sps,qian2023//23/sps,The rug under the chairs is handmade from wool and silk.,none,,,,,1
qian2023,qian2023//23/spp,qian2023//23/ppp,The rugs under the chairs are handmade from wool and silk.,sub,sub,rug,rugs,1,2
qian2023,qian2023//23/spp,qian2023//23/sps,The rug under the chairs is handmade from wool and silk.,sub,sub,are,is,5,2
qian2023,qian2023//23/pss,qian2023//23/psp,The rugs under the chair are handmade from wool and silk.,sub,sub,is,are,5,2
qian2023,qian2023//23/pss,qian2023//23/sss,The rug under the chair is handmade from wool and silk.,sub,sub,rugs,rug,1,2
qian2023,qian2023//23/psp,qian2023//23/psp,The rugs under the chair are handmade from wool and silk.,none,,,,,1
qian2023,qian2023//23/pps,qian2023//23/ppp,The rugs under the chairs are handmade from wool and silk.,sub,sub,is,are,5,2
qian2023,qian2023//23/pps,qian2023//23/sps,The rug under the chairs is handmade from wool and silk.,sub,sub,rugs,rug,1,2
qian2023,qian2023//23/ppp,qian2023//23/ppp,The rugs under the chairs are handmade from wool and silk.,none,,,,,1
qian2023,qian2023//24/sss,qian2023//24/sss,The bench under the tree is cleaned everyday.,none,,,,,1
qian2023,qian2023//24/ssp,qian2023//24/psp,The benches under the tree are cleaned everyday.,sub,sub,bench,benches,1,2
qian2023,qian2023//24/ssp,qian2023//24/sss,The bench under the tree is cleaned everyday.,sub,sub,are,is,5,2
qian2023,qian2023//24/sps,qian2023//24/sps,The bench under the trees is cleaned everyday.,none,,,,,1
qian2023,qian2023//24/spp,qian2023//24/ppp,The benches under the trees are cleaned everyday.,sub,sub,bench,benches,1,2
qian2023,qian2023//24/spp,qian2023//24/sps,The bench under the trees is cleaned everyday.,sub,sub,are,is,5,2
qian2023,qian2023//24/pss,qian2023//24/psp,The benches under the tree are cleaned everyday.,sub,sub,is,are,5,2
qian2023,qian2023//24/pss,qian2023//24/sss,The bench under the tree is cleaned everyday.,sub,sub,benches,bench,1,2
qian2023,qian2023//24/psp,qian2023//24/psp,The benches under the tree are cleaned everyday.,none,,,,,1
qian2023,qian2023//24/pps,qian2023//24/ppp,The benches under the trees are cleaned everyday.,sub,sub,is,are,5,2
qian2023,qian2023//24/pps,qian2023//24/sps,The bench under the trees is cleaned everyday.,sub,sub,benches,bench,1,2
qian2023,qian2023//24/ppp,qian2023//24/ppp,The benches under the trees are cleaned everyday.,none,,,,,1
qian2023,qian2023//25/sss,qian2023//25/sss,The tunnel under the lake has cost a lot of money beyond enigeering challenges.,none,,,,,1
qian2023,qian2023//25/ssp,qian2023//25/psp,The tunnels under the lake have cost a lot of money beyond enigeering challenges.,sub,sub,tunnel,tunnels,1,2
qian2023,qian2023//25/ssp,qian2023//25/sss,The tunnel under the lake has cost a lot of money beyond enigeering challenges.,sub,sub,have,has,5,2
qian2023,qian2023//25/sps,qian2023//25/sps,The tunnel under the lakes has cost a lot of money beyond enigeering challenges.,none,,,,,1
qian2023,qian2023//25/spp,qian2023//25/ppp,The tunnels under the lakes have cost a lot of money beyond enigeering challenges.,sub,sub,tunnel,tunnels,1,2
qian2023,qian2023//25/spp,qian2023//25/sps,The tunnel under the lakes has cost a lot of money beyond enigeering challenges.,sub,sub,have,has,5,2
qian2023,qian2023//25/pss,qian2023//25/psp,The tunnels under the lake have cost a lot of money beyond enigeering challenges.,sub,sub,has,have,5,2
qian2023,qian2023//25/pss,qian2023//25/sss,The tunnel under the lake has cost a lot of money beyond enigeering challenges.,sub,sub,tunnels,tunnel,1,2
qian2023,qian2023//25/psp,qian2023//25/psp,The tunnels under the lake have cost a lot of money beyond enigeering challenges.,none,,,,,1
qian2023,qian2023//25/pps,qian2023//25/ppp,The tunnels under the lakes have cost a lot of money beyond enigeering challenges.,sub,sub,has,have,5,2
qian2023,qian2023//25/pps,qian2023//25/sps,The tunnel under the lakes has cost a lot of money beyond enigeering challenges.,sub,sub,tunnels,tunnel,1,2
qian2023,qian2023//25/ppp,qian2023//25/ppp,The tunnels under the lakes have cost a lot of money beyond enigeering challenges.,none,,,,,1
qian2023,qian2023//26/sss,qian2023//26/sss,The cafe near the shop has got popular around the neighbourhood.,none,,,,,1
qian2023,qian2023//26/ssp,qian2023//26/psp,The cafes near the shop have got popular around the neighbourhood.,sub,sub,cafe,cafes,1,2
qian2023,qian2023//26/ssp,qian2023//26/sss,The cafe near the shop has got popular around the neighbourhood.,sub,sub,have,has,5,2
qian2023,qian2023//26/sps,qian2023//26/sps,The cafe near the shops has got popular around the neighbourhood.,none,,,,,1
qian2023,qian2023//26/spp,qian2023//26/ppp,The cafes near the shops have got popular around the neighbourhood.,sub,sub,cafe,cafes,1,2
qian2023,qian2023//26/spp,qian2023//26/sps,The cafe near the shops has got popular around the neighbourhood.,sub,sub,have,has,5,2
qian2023,qian2023//26/pss,qian2023//26/psp,The cafes near the shop have got popular around the neighbourhood.,sub,sub,has,have,5,2
qian2023,qian2023//26/pss,qian2023//26/sss,The cafe near the shop has got popular around the neighbourhood.,sub,sub,cafes,cafe,1,2
qian2023,qian2023//26/psp,qian2023//26/psp,The cafes near the shop have got popular around the neighbourhood.,none,,,,,1
qian2023,qian2023//26/pps,qian2023//26/ppp,The cafes near the shops have got popular around the neighbourhood.,sub,sub,has,have,5,2
qian2023,qian2023//26/pps,qian2023//26/sps,The cafe near the shops has got popular around the neighbourhood.,sub,sub,cafes,cafe,1,2
qian2023,qian2023//26/ppp,qian2023//26/ppp,The cafes near the shops have got popular around the neighbourhood.,none,,,,,1
qian2023,qian2023//27/sss,qian2023//27/sss,The key to the office is on the table.,none,,,,,1
qian2023,qian2023//27/ssp,qian2023//27/psp,The keys to the office are on the table.,sub,sub,key,keys,1,2
qian2023,qian2023//27/ssp,qian2023//27/sss,The key to the office is on the table.,sub,sub,are,is,5,2
qian2023,qian2023//27/sps,qian2023//27/sps,The key to the offices is on the table.,none,,,,,1
qian2023,qian2023//27/spp,qian2023//27/ppp,The keys to the offices are on the table.,sub,sub,key,keys,1,2
qian2023,qian2023//27/spp,qian2023//27/sps,The key to the offices is on the table.,sub,sub,are,is,5,2
qian2023,qian2023//27/pss,qian2023//27/psp,The keys to the office are on the table.,sub,sub,is,are,5,2
qian2023,qian2023//27/pss,qian2023//27/sss,The key to the office is on the table.,sub,sub,keys,key,1,2
qian2023,qian2023//27/psp,qian2023//27/psp,The keys to the office are on the table.,none,,,,,1
qian2023,qian2023//27/pps,qian2023//27/ppp,The keys to the offices are on the table.,sub,sub,is,are,5,2
qian2023,qian2023//27/pps,qian2023//27/sps,The key to the offices is on the table.,sub,sub,keys,key,1,2
qian2023,qian2023//27/ppp,qian2023//27/ppp,The keys to the offices are on the table.,none,,,,,1
qian2023,qian2023//28/sss,qian2023//28/sss,The door to the room looks very festive with the decorations.,none,,,,,1
qian2023,qian2023//28/ssp,qian2023//28/psp,The doors to the room look very festive with the decorations.,sub,sub,door,doors,1,2
qian2023,qian2023//28/ssp,qian2023//28/sss,The door to the room looks very festive with the decorations.,sub,sub,look,looks,5,2
qian2023,qian2023//28/sps,qian2023//28/sps,The door to the rooms looks very festive with the decorations.,none,,,,,1
qian2023,qian2023//28/spp,qian2023//28/ppp,The doors to the rooms look very festive with the decorations.,sub,sub,door,doors,1,2
qian2023,qian2023//28/spp,qian2023//28/sps,The door to the rooms looks very festive with the decorations.,sub,sub,look,looks,5,2
qian2023,qian2023//28/pss,qian2023//28/psp,The doors to the room look very festive with the decorations.,sub,sub,looks,look,5,2
qian2023,qian2023//28/pss,qian2023//28/sss,The door to the room looks very festive with the decorations.,sub,sub,doors,door,1,2
qian2023,qian2023//28/psp,qian2023//28/psp,The doors to the room look very festive with the decorations.,none,,,,,1
qian2023,qian2023//28/pps,qian2023//28/ppp,The doors to the rooms look very festive with the decorations.,sub,sub,looks,look,5,2
qian2023,qian2023//28/pps,qian2023//28/sps,The door to the rooms looks very festive with the decorations.,sub,sub,doors,door,1,2
qian2023,qian2023//28/ppp,qian2023//28/ppp,The doors to the rooms look very festive with the decorations.,none,,,,,1
qian2023,qian2023//29/sss,qian2023//29/sss,The tour to the island was suspended temporarily.,none,,,,,1
qian2023,qian2023//29/ssp,qian2023//29/psp,The tours to the island were suspended temporarily.,sub,sub,tour,tours,1,2
qian2023,qian2023//29/ssp,qian2023//29/sss,The tour to the island was suspended temporarily.,sub,sub,were,was,5,2
qian2023,qian2023//29/sps,qian2023//29/sps,The tour to the islands was suspended temporarily.,none,,,,,1
qian2023,qian2023//29/spp,qian2023//29/ppp,The tours to the islands were suspended temporarily.,sub,sub,tour,tours,1,2
qian2023,qian2023//29/spp,qian2023//29/sps,The tour to the islands was suspended temporarily.,sub,sub,were,was,5,2
qian2023,qian2023//29/pss,qian2023//29/psp,The tours to the island were suspended temporarily.,sub,sub,was,were,5,2
qian2023,qian2023//29/pss,qian2023//29/sss,The tour to the island was suspended temporarily.,sub,sub,tours,tour,1,2
qian2023,qian2023//29/psp,qian2023//29/psp,The tours to the island were suspended temporarily.,none,,,,,1
qian2023,qian2023//29/pps,qian2023//29/ppp,The tours to the islands were suspended temporarily.,sub,sub,was,were,5,2
qian2023,qian2023//29/pps,qian2023//29/sps,The tour to the islands was suspended temporarily.,sub,sub,tours,tour,1,2
qian2023,qian2023//29/ppp,qian2023//29/ppp,The tours to the islands were suspended temporarily.,none,,,,,1
qian2023,qian2023//30/sss,qian2023//30/sss,The visit to the garden has sparked her interest in botany.,none,,,,,1
qian2023,qian2023//30/ssp,qian2023//30/psp,The visits to the garden have sparked her interest in botany.,sub,sub,visit,visits,1,2
qian2023,qian2023//30/ssp,qian2023//30/sss,The visit to the garden has sparked her interest in botany.,sub,sub,have,has,5,2
qian2023,qian2023//30/sps,qian2023//30/sps,The visit to the gardens has sparked her interest in botany.,none,,,,,1
qian2023,qian2023//30/spp,qian2023//30/ppp,The visits to the gardens have sparked her interest in botany.,sub,sub,visit,visits,1,2
qian2023,qian2023//30/spp,qian2023//30/sps,The visit to the gardens has sparked her interest in botany.,sub,sub,have,has,5,2
qian2023,qian2023//30/pss,qian2023//30/psp,The visits to the garden have sparked her interest in botany.,sub,sub,has,have,5,2
qian2023,qian2023//30/pss,qian2023//30/sss,The visit to the garden has sparked her interest in botany.,sub,sub,visits,visit,1,2
qian2023,qian2023//30/psp,qian2023//30/psp,The visits to the garden have sparked her interest in botany.,none,,,,,1
qian2023,qian2023//30/pps,qian2023//30/ppp,The visits to the gardens have sparked her interest in botany.,sub,sub,has,have,5,2
qian2023,qian2023//30/pps,qian2023//30/sps,The visit to the gardens has sparked her interest in botany.,sub,sub,visits,visit,1,2
qian2023,qian2023//30/ppp,qian2023//30/ppp,The visits to the gardens have sparked her interest in botany.,none,,,,,1
qian2023,qian2023//31/sss,qian2023//31/sss,The letter to the editor is published online.,none,,,,,1
qian2023,qian2023//31/ssp,qian2023//31/psp,The letters to the editor are published online.,sub,sub,letter,letters,1,2
qian2023,qian2023//31/ssp,qian2023//31/sss,The letter to the editor is published online.,sub,sub,are,is,5,2
qian2023,qian2023//31/sps,qian2023//31/sps,The letter to the editors is published online.,none,,,,,1
qian2023,qian2023//31/spp,qian2023//31/ppp,The letters to the editors are published online.,sub,sub,letter,letters,1,2
qian2023,qian2023//31/spp,qian2023//31/sps,The letter to the editors is published online.,sub,sub,are,is,5,2
qian2023,qian2023//31/pss,qian2023//31/psp,The letters to the editor are published online.,sub,sub,is,are,5,2
qian2023,qian2023//31/pss,qian2023//31/sss,The letter to the editor is published online.,sub,sub,letters,letter,1,2
qian2023,qian2023//31/psp,qian2023//31/psp,The letters to the editor are published online.,none,,,,,1
qian2023,qian2023//31/pps,qian2023//31/ppp,The letters to the editors are published online.,sub,sub,is,are,5,2
qian2023,qian2023//31/pps,qian2023//31/sps,The letter to the editors is published online.,sub,sub,letters,letter,1,2
qian2023,qian2023//31/ppp,qian2023//31/ppp,The letters to the editors are published online.,none,,,,,1
qian2023,qian2023//32/sss,qian2023//32/sss,The applicant to the school has received emails about financial assistance.,none,,,,,1
qian2023,qian2023//32/ssp,qian2023//32/psp,The applicants to the school have received emails about financial assistance.,sub,sub,applicant,applicants,1,2
qian2023,qian2023//32/ssp,qian2023//32/sss,The applicant to the school has received emails about financial assistance.,sub,sub,have,has,5,2
qian2023,qian2023//32/sps,qian2023//32/sps,The applicant to the schools has received emails about financial assistance.,none,,,,,1
qian2023,qian2023//32/spp,qian2023//32/ppp,The applicants to the schools have received emails about financial assistance.,sub,sub,applicant,applicants,1,2
qian2023,qian2023//32/spp,qian2023//32/sps,The applicant to the schools has received emails about financial assistance.,sub,sub,have,has,5,2
qian2023,qian2023//32/pss,qian2023//32/psp,The applicants to the school have received emails about financial assistance.,sub,sub,has,have,5,2
qian2023,qian2023//32/pss,qian2023//32/sss,The applicant to the school has received emails about financial assistance.,sub,sub,applicants,applicant,1,2
qian2023,qian2023//32/psp,qian2023//32/psp,The applicants to the school have received emails about financial assistance.,none,,,,,1
qian2023,qian2023//32/pps,qian2023//32/ppp,The applicants to the schools have received emails about financial assistance.,sub,sub,has,have,5,2
qian2023,qian2023//32/pps,qian2023//32/sps,The applicant to the schools has received emails about financial assistance.,sub,sub,applicants,applicant,1,2
qian2023,qian2023//32/ppp,qian2023//32/ppp,The applicants to the schools have received emails about financial assistance.,none,,,,,1
qian2023,qian2023//33/sss,qian2023//33/sss,The railway to the village has promoted economic growth.,none,,,,,1
qian2023,qian2023//33/ssp,qian2023//33/psp,The railways to the village have promoted economic growth.,sub,sub,railway,railways,1,2
qian2023,qian2023//33/ssp,qian2023//33/sss,The railway to the village has promoted economic growth.,sub,sub,have,has,5,2
qian2023,qian2023//33/sps,qian2023//33/sps,The railway to the villages has promoted economic growth.,none,,,,,1
qian2023,qian2023//33/spp,qian2023//33/ppp,The railways to the villages have promoted economic growth.,sub,sub,railway,railways,1,2
qian2023,qian2023//33/spp,qian2023//33/sps,The railway to the villages has promoted economic growth.,sub,sub,have,has,5,2
qian2023,qian2023//33/pss,qian2023//33/psp,The railways to the village have promoted economic growth.,sub,sub,has,have,5,2
qian2023,qian2023//33/pss,qian2023//33/sss,The railway to the village has promoted economic growth.,sub,sub,railways,railway,1,2
qian2023,qian2023//33/psp,qian2023//33/psp,The railways to the village have promoted economic growth.,none,,,,,1
qian2023,qian2023//33/pps,qian2023//33/ppp,The railways to the villages have promoted economic growth.,sub,sub,has,have,5,2
qian2023,qian2023//33/pps,qian2023//33/sps,The railway to the villages has promoted economic growth.,sub,sub,railways,railway,1,2
qian2023,qian2023//33/ppp,qian2023//33/ppp,The railways to the villages have promoted economic growth.,none,,,,,1
qian2023,qian2023//34/sss,qian2023//34/sss,The trail to the pond is highly recommended for beginner cyclists.,none,,,,,1
qian2023,qian2023//34/ssp,qian2023//34/psp,The trails to the pond are highly recommended for beginner cyclists.,sub,sub,trail,trails,1,2
qian2023,qian2023//34/ssp,qian2023//34/sss,The trail to the pond is highly recommended for beginner cyclists.,sub,sub,are,is,5,2
qian2023,qian2023//34/sps,qian2023//34/sps,The trail to the ponds is highly recommended for beginner cyclists.,none,,,,,1
qian2023,qian2023//34/spp,qian2023//34/ppp,The trails to the ponds are highly recommended for beginner cyclists.,sub,sub,trail,trails,1,2
qian2023,qian2023//34/spp,qian2023//34/sps,The trail to the ponds is highly recommended for beginner cyclists.,sub,sub,are,is,5,2
qian2023,qian2023//34/pss,qian2023//34/psp,The trails to the pond are highly recommended for beginner cyclists.,sub,sub,is,are,5,2
qian2023,qian2023//34/pss,qian2023//34/sss,The trail to the pond is highly recommended for beginner cyclists.,sub,sub,trails,trail,1,2
qian2023,qian2023//34/psp,qian2023//34/psp,The trails to the pond are highly recommended for beginner cyclists.,none,,,,,1
qian2023,qian2023//34/pps,qian2023//34/ppp,The trails to the ponds are highly recommended for beginner cyclists.,sub,sub,is,are,5,2
qian2023,qian2023//34/pps,qian2023//34/sps,The trail to the ponds is highly recommended for beginner cyclists.,sub,sub,trails,trail,1,2
qian2023,qian2023//34/ppp,qian2023//34/ppp,The trails to the ponds are highly recommended for beginner cyclists.,none,,,,,1
qian2023,qian2023//35/sss,qian2023//35/sss,The gift for the kid is hidden under the bed.,none,,,,,1
qian2023,qian2023//35/ssp,qian2023//35/psp,The gifts for the kid are hidden under the bed.,sub,sub,gift,gifts,1,2
qian2023,qian2023//35/ssp,qian2023//35/sss,The gift for the kid is hidden under the bed.,sub,sub,are,is,5,2
qian2023,qian2023//35/sps,qian2023//35/sps,The gift for the kids is hidden under the bed.,none,,,,,1
qian2023,qian2023//35/spp,qian2023//35/ppp,The gifts for the kids are hidden under the bed.,sub,sub,gift,gifts,1,2
qian2023,qian2023//35/spp,qian2023//35/sps,The gift for the kids is hidden under the bed.,sub,sub,are,is,5,2
qian2023,qian2023//35/pss,qian2023//35/psp,The gifts for the kid are hidden under the bed.,sub,sub,is,are,5,2
qian2023,qian2023//35/pss,qian2023//35/sss,The gift for the kid is hidden under the bed.,sub,sub,gifts,gift,1,2
qian2023,qian2023//35/psp,qian2023//35/psp,The gifts for the kid are hidden under the bed.,none,,,,,1
qian2023,qian2023//35/pps,qian2023//35/ppp,The gifts for the kids are hidden under the bed.,sub,sub,is,are,5,2
qian2023,qian2023//35/pps,qian2023//35/sps,The gift for the kids is hidden under the bed.,sub,sub,gifts,gift,1,2
qian2023,qian2023//35/ppp,qian2023//35/ppp,The gifts for the kids are hidden under the bed.,none,,,,,1
qian2023,qian2023//36/sss,qian2023//36/sss,The cake for the family was prepared by a local bakery.,none,,,,,1
qian2023,qian2023//36/ssp,qian2023//36/psp,The cakes for the family were prepared by a local bakery.,sub,sub,cake,cakes,1,2
qian2023,qian2023//36/ssp,qian2023//36/sss,The cake for the family was prepared by a local bakery.,sub,sub,were,was,5,2
qian2023,qian2023//36/sps,qian2023//36/sps,The cake for the families was prepared by a local bakery.,none,,,,,1
qian2023,qian2023//36/spp,qian2023//36/ppp,The cakes for the families were prepared by a local bakery.,sub,sub,cake,cakes,1,2
qian2023,qian2023//36/spp,qian2023//36/sps,The cake for the families was prepared by a local bakery.,sub,sub,were,was,5,2
qian2023,qian2023//36/pss,qian2023//36/psp,The cakes for the family were prepared by a local bakery.,sub,sub,was,were,5,2
qian2023,qian2023//36/pss,qian2023//36/sss,The cake for the family was prepared by a local bakery.,sub,sub,cakes,cake,1,2
qian2023,qian2023//36/psp,qian2023//36/psp,The cakes for the family were prepared by a local bakery.,none,,,,,1
qian2023,qian2023//36/pps,qian2023//36/ppp,The cakes for the families were prepared by a local bakery.,sub,sub,was,were,5,2
qian2023,qian2023//36/pps,qian2023//36/sps,The cake for the families was prepared by a local bakery.,sub,sub,cakes,cake,1,2
qian2023,qian2023//36/ppp,qian2023//36/ppp,The cakes for the families were prepared by a local bakery.,none,,,,,1
qian2023,qian2023//37/sss,qian2023//37/sss,The ticket for the game was ordered online.,none,,,,,1
qian2023,qian2023//37/ssp,qian2023//37/psp,The tickets for the game were ordered online.,sub,sub,ticket,tickets,1,2
qian2023,qian2023//37/ssp,qian2023//37/sss,The ticket for the game was ordered online.,sub,sub,were,was,5,2
qian2023,qian2023//37/sps,qian2023//37/sps,The ticket for the games was ordered online.,none,,,,,1
qian2023,qian2023//37/spp,qian2023//37/ppp,The tickets for the games were ordered online.,sub,sub,ticket,tickets,1,2
qian2023,qian2023//37/spp,qian2023//37/sps,The ticket for the games was ordered online.,sub,sub,were,was,5,2
qian2023,qian2023//37/pss,qian2023//37/psp,The tickets for the game were ordered online.,sub,sub,was,were,5,2
qian2023,qian2023//37/pss,qian2023//37/sss,The ticket for the game was ordered online.,sub,sub,tickets,ticket,1,2
qian2023,qian2023//37/psp,qian2023//37/psp,The tickets for the game were ordered online.,none,,,,,1
qian2023,qian2023//37/pps,qian2023//37/ppp,The tickets for the games were ordered online.,sub,sub,was,were,5,2
qian2023,qian2023//37/pps,qian2023//37/sps,The ticket for the games was ordered online.,sub,sub,tickets,ticket,1,2
qian2023,qian2023//37/ppp,qian2023//37/ppp,The tickets for the games were ordered online.,none,,,,,1
qian2023,qian2023//38/sss,qian2023//38/sss,The exam for the student was challenging but interesting.,none,,,,,1
qian2023,qian2023//38/ssp,qian2023//38/psp,The exams for the student were challenging but interesting.,sub,sub,exam,exams,1,2
qian2023,qian2023//38/ssp,qian2023//38/sss,The exam for the student was challenging but interesting.,sub,sub,were,was,5,2
qian2023,qian2023//38/sps,qian2023//38/sps,The exam for the students was challenging but interesting.,none,,,,,1
qian2023,qian2023//38/spp,qian2023//38/ppp,The exams for the students were challenging but interesting.,sub,sub,exam,exams,1,2
qian2023,qian2023//38/spp,qian2023//38/sps,The exam for the students was challenging but interesting.,sub,sub,were,was,5,2
qian2023,qian2023//38/pss,qian2023//38/psp,The exams for the student were challenging but interesting.,sub,sub,was,were,5,2
qian2023,qian2023//38/pss,qian2023//38/sss,The exam for the student was challenging but interesting.,sub,sub,exams,exam,1,2
qian2023,qian2023//38/psp,qian2023//38/psp,The exams for the student were challenging but interesting.,none,,,,,1
qian2023,qian2023//38/pps,qian2023//38/ppp,The exams for the students were challenging but interesting.,sub,sub,was,were,5,2
qian2023,qian2023//38/pps,qian2023//38/sps,The exam for the students was challenging but interesting.,sub,sub,exams,exam,1,2
qian2023,qian2023//38/ppp,qian2023//38/ppp,The exams for the students were challenging but interesting.,none,,,,,1
qian2023,qian2023//39/sss,qian2023//39/sss,The prize for the winner is a big surprise.,none,,,,,1
qian2023,qian2023//39/ssp,qian2023//39/psp,The prizes for the winner are a big surprise.,sub,sub,prize,prizes,1,2
qian2023,qian2023//39/ssp,qian2023//39/sss,The prize for the winner is a big surprise.,sub,sub,are,is,5,2
qian2023,qian2023//39/sps,qian2023//39/sps,The prize for the winners is a big surprise.,none,,,,,1
qian2023,qian2023//39/spp,qian2023//39/ppp,The prizes for the winners are a big surprise.,sub,sub,prize,prizes,1,2
qian2023,qian2023//39/spp,qian2023//39/sps,The prize for the winners is a big surprise.,sub,sub,are,is,5,2
qian2023,qian2023//39/pss,qian2023//39/psp,The prizes for the winner are a big surprise.,sub,sub,is,are,5,2
qian2023,qian2023//39/pss,qian2023//39/sss,The prize for the winner is a big surprise.,sub,sub,prizes,prize,1,2
qian2023,qian2023//39/psp,qian2023//39/psp,The prizes for the winner are a big surprise.,none,,,,,1
qian2023,qian2023//39/pps,qian2023//39/ppp,The prizes for the winners are a big surprise.,sub,sub,is,are,5,2
qian2023,qian2023//39/pps,qian2023//39/sps,The prize for the winners is a big surprise.,sub,sub,prizes,prize,1,2
qian2023,qian2023//39/ppp,qian2023//39/ppp,The prizes for the winners are a big surprise.,none,,,,,1
qian2023,qian2023//40/sss,qian2023//40/sss,The plan for the event was discussed at a group meeting.,none,,,,,1
qian2023,qian2023//40/ssp,qian2023//40/psp,The plans for the event were discussed at a group meeting.,sub,sub,plan,plans,1,2
qian2023,qian2023//40/ssp,qian2023//40/sss,The plan for the event was discussed at a group meeting.,sub,sub,were,was,5,2
qian2023,qian2023//40/sps,qian2023//40/sps,The plan for the events was discussed at a group meeting.,none,,,,,1
qian2023,qian2023//40/spp,qian2023//40/ppp,The plans for the events were discussed at a group meeting.,sub,sub,plan,plans,1,2
qian2023,qian2023//40/spp,qian2023//40/sps,The plan for the events was discussed at a group meeting.,sub,sub,were,was,5,2
qian2023,qian2023//40/pss,qian2023//40/psp,The plans for the event were discussed at a group meeting.,sub,sub,was,were,5,2
qian2023,qian2023//40/pss,qian2023//40/sss,The plan for the event was discussed at a group meeting.,sub,sub,plans,plan,1,2
qian2023,qian2023//40/psp,qian2023//40/psp,The plans for the event were discussed at a group meeting.,none,,,,,1
qian2023,qian2023//40/pps,qian2023//40/ppp,The plans for the events were discussed at a group meeting.,sub,sub,was,were,5,2
qian2023,qian2023//40/pps,qian2023//40/sps,The plan for the events was discussed at a group meeting.,sub,sub,plans,plan,1,2
qian2023,qian2023//40/ppp,qian2023//40/ppp,The plans for the events were discussed at a group meeting.,none,,,,,1
qian2023,qian2023//41/sss,qian2023//41/sss,The wine on the table is from napa valley.,none,,,,,1
qian2023,qian2023//41/ssp,qian2023//41/psp,The wines on the table are from napa valley.,sub,sub,wine,wines,1,2
