dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
huang2024,,21,NPS_AMB,huang2024//21/NPS_AMB,The dancer knew the ballet achieved incredible success for a small local production.,the dancer knew the ballet achieved incredible success for a small local production .,The dancer knew the ballet achieved incredible success for a small local production.,,60,,,disambiguator,huang2024//21/NPS_UAMB,1,5,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""achieved""}"
huang2024,,21,NPZ_AMB,huang2024//21/NPZ_AMB,Once the dancer began the ballet achieved incredible success for a show with a new performer.,once the dancer began the ballet achieved incredible success for a show with a new performer .,Once the dancer began the ballet achieved incredible success for a show with a new performer.,,61,,,disambiguator,huang2024//21/NPZ_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""achieved""}"
huang2024,,21,MVRR_AMB,huang2024//21/MVRR_AMB,The dancer assigned the ballet achieved incredible success for a new performer.,the dancer assigned the ballet achieved incredible success for a new performer .,The dancer assigned the ballet achieved incredible success for a new performer.,,62,,,disambiguator,huang2024//21/MVRR_UAMB,1,5,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""achieved""}"
huang2024,,22,NPS_AMB,huang2024//22/NPS_AMB,The contestant revealed the money became unavailable to him when the show's budget shrank.,the contestant revealed the money became unavailable to him when the show's budget shrank .,The contestant revealed the money became unavailable to him when the show's budget shrank.,,63,,,disambiguator,huang2024//22/NPS_UAMB,1,5,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""became""}"
huang2024,,22,NPZ_AMB,huang2024//22/NPZ_AMB,After the contestant lost the money became unavailable despite his previous three wins in a row.,after the contestant lost the money became unavailable despite his previous three wins in a row .,After the contestant lost the money became unavailable despite his previous three wins in a row.,,64,,,disambiguator,huang2024//22/NPZ_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""became""}"
huang2024,,22,MVRR_AMB,huang2024//22/MVRR_AMB,The contestant paid the money became unavailable and suddenly terminated his contract.,the contestant paid the money became unavailable and suddenly terminated his contract .,The contestant paid the money became unavailable and suddenly terminated his contract.,,65,,,disambiguator,huang2024//22/MVRR_UAMB,1,5,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""became""}"
huang2024,,23,NPS_AMB,huang2024//23/NPS_AMB,The new chef claimed the restaurant separated mediocre cooks from gifted ones.,the new chef claimed the restaurant separated mediocre cooks from gifted ones .,The new chef claimed the restaurant separated mediocre cooks from gifted ones.,,66,,,disambiguator,huang2024//23/NPS_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""separated""}"
huang2024,,23,NPZ_AMB,huang2024//23/NPZ_AMB,Once the new chef started the restaurant separated mediocre cooks from gifted ones.,once the new chef started the restaurant separated mediocre cooks from gifted ones .,Once the new chef started the restaurant separated mediocre cooks from gifted ones.,,67,,,disambiguator,huang2024//23/NPZ_UAMB,1,7,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""separated""}"
huang2024,,23,MVRR_AMB,huang2024//23/MVRR_AMB,The new chef offered the restaurant separated mediocre cooks from gifted ones.,the new chef offered the restaurant separated mediocre cooks from gifted ones .,The new chef offered the restaurant separated mediocre cooks from gifted ones.,,68,,,disambiguator,huang2024//23/MVRR_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""separated""}"
huang2024,,24,NPS_AMB,huang2024//24/NPS_AMB,The apprentice baker discovered the oven produced smaller cakes because it heated too fast.,the apprentice baker discovered the oven produced smaller cakes because it heated too fast .,The apprentice baker discovered the oven produced smaller cakes because it heated too fast.,,69,,,disambiguator,huang2024//24/NPS_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""produced""}"
huang2024,,24,NPZ_AMB,huang2024//24/NPZ_AMB,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,when the apprentice baker worked the oven produced smaller cakes because he lacked experience .,When the apprentice baker worked the oven produced smaller cakes because he lacked experience.,,70,,,disambiguator,huang2024//24/NPZ_UAMB,1,7,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""produced""}"
huang2024,,24,MVRR_AMB,huang2024//24/MVRR_AMB,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,the apprentice baker assigned the oven produced smaller cakes because he lacked experience .,The apprentice baker assigned the oven produced smaller cakes because he lacked experience.,,71,,,disambiguator,huang2024//24/MVRR_UAMB,1,6,,,"{""ambiguity"": ""ambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""produced""}"
huang2024,,1,NPS_UAMB,huang2024//1/NPS_UAMB,The suspect showed that the file deserved further investigation during the murder trial.,the suspect showed that the file deserved further investigation during the murder trial .,The suspect showed that the file deserved further investigation during the murder trial.,,72,,,disambiguator,huang2024//1/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""deserved""}"
huang2024,,1,NPZ_UAMB,huang2024//1/NPZ_UAMB,"Because the suspect changed, the file deserved further investigation during the jury discussions.","because the suspect changed , the file deserved further investigation during the jury discussions .","Because the suspect changed, the file deserved further investigation during the jury discussions.",,73,,,disambiguator,huang2024//1/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""deserved""}"
huang2024,,1,MVRR_UAMB,huang2024//1/MVRR_UAMB,The suspect who was sent the file deserved further investigation given the new evidence.,the suspect who was sent the file deserved further investigation given the new evidence .,The suspect who was sent the file deserved further investigation given the new evidence.,,74,,,disambiguator,huang2024//1/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""deserved""}"
huang2024,,2,NPS_UAMB,huang2024//2/NPS_UAMB,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,the corrupt politician mentioned that the bill received unwelcome attention from southern voters .,The corrupt politician mentioned that the bill received unwelcome attention from southern voters.,,75,,,disambiguator,huang2024//2/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""received""}"
huang2024,,2,NPZ_UAMB,huang2024//2/NPZ_UAMB,"After the corrupt politician signed, the bill received unwelcome attention from southern voters.","after the corrupt politician signed , the bill received unwelcome attention from southern voters .","After the corrupt politician signed, the bill received unwelcome attention from southern voters.",,76,,,disambiguator,huang2024//2/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""received""}"
huang2024,,2,MVRR_UAMB,huang2024//2/MVRR_UAMB,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,the corrupt politician who was handed the bill received unwelcome attention from southern voters .,The corrupt politician who was handed the bill received unwelcome attention from southern voters.,,77,,,disambiguator,huang2024//2/MVRR_UAMB,1,8,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""received""}"
huang2024,,3,NPS_UAMB,huang2024//3/NPS_UAMB,The woman maintained that the mail disappeared mysteriously from her front porch.,the woman maintained that the mail disappeared mysteriously from her front porch .,The woman maintained that the mail disappeared mysteriously from her front porch.,,78,,,disambiguator,huang2024//3/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""disappeared""}"
huang2024,,3,NPZ_UAMB,huang2024//3/NPZ_UAMB,"After the woman moved, the mail disappeared mysteriously from the delivery system.","after the woman moved , the mail disappeared mysteriously from the delivery system .","After the woman moved, the mail disappeared mysteriously from the delivery system.",,79,,,disambiguator,huang2024//3/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""disappeared""}"
huang2024,,3,MVRR_UAMB,huang2024//3/MVRR_UAMB,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,the woman who was brought the mail disappeared mysteriously after reading the bad news in it .,The woman who was brought the mail disappeared mysteriously after reading the bad news in it.,,80,,,disambiguator,huang2024//3/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""disappeared""}"
huang2024,,4,NPS_UAMB,huang2024//4/NPS_UAMB,The boy found that the chicken stayed surprisingly happy in the new barn.,the boy found that the chicken stayed surprisingly happy in the new barn .,The boy found that the chicken stayed surprisingly happy in the new barn.,,81,,,disambiguator,huang2024//4/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""stayed""}"
huang2024,,4,NPZ_UAMB,huang2024//4/NPZ_UAMB,"Although the boy attacked, the chicken stayed surprisingly happy as if nothing happened.","although the boy attacked , the chicken stayed surprisingly happy as if nothing happened .","Although the boy attacked, the chicken stayed surprisingly happy as if nothing happened.",,82,,,disambiguator,huang2024//4/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""stayed""}"
huang2024,,4,MVRR_UAMB,huang2024//4/MVRR_UAMB,The boy who was fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,the boy who was fed the chicken stayed surprisingly happy despite having a mild allergic reaction .,The boy who was fed the chicken stayed surprisingly happy despite having a mild allergic reaction.,,83,,,disambiguator,huang2024//4/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""stayed""}"
huang2024,,5,NPS_UAMB,huang2024//5/NPS_UAMB,The new doctor demonstrated that the operation appeared increasingly likely to succeed.,the new doctor demonstrated that the operation appeared increasingly likely to succeed .,The new doctor demonstrated that the operation appeared increasingly likely to succeed.,,84,,,disambiguator,huang2024//5/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""appeared""}"
huang2024,,5,NPZ_UAMB,huang2024//5/NPZ_UAMB,"After the new doctor left, the operation appeared increasingly likely to succeed.","after the new doctor left , the operation appeared increasingly likely to succeed .","After the new doctor left, the operation appeared increasingly likely to succeed.",,85,,,disambiguator,huang2024//5/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""appeared""}"
huang2024,,5,MVRR_UAMB,huang2024//5/MVRR_UAMB,The new doctor who was offered the operation appeared increasingly likely to succeed in her career.,the new doctor who was offered the operation appeared increasingly likely to succeed in her career .,The new doctor who was offered the operation appeared increasingly likely to succeed in her career.,,86,,,disambiguator,huang2024//5/MVRR_UAMB,1,8,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""appeared""}"
huang2024,,6,NPS_UAMB,huang2024//6/NPS_UAMB,The professor noticed that the grant gained more attention from marine biologists.,the professor noticed that the grant gained more attention from marine biologists .,The professor noticed that the grant gained more attention from marine biologists.,,87,,,disambiguator,huang2024//6/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""gained""}"
huang2024,,6,NPZ_UAMB,huang2024//6/NPZ_UAMB,"After the professor read, the grant gained more attention due to her excellent description.","after the professor read , the grant gained more attention due to her excellent description .","After the professor read, the grant gained more attention due to her excellent description.",,88,,,disambiguator,huang2024//6/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""gained""}"
huang2024,,6,MVRR_UAMB,huang2024//6/MVRR_UAMB,The professor who was awarded the grant gained more attention from marine biologists.,the professor who was awarded the grant gained more attention from marine biologists .,The professor who was awarded the grant gained more attention from marine biologists.,,89,,,disambiguator,huang2024//6/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""gained""}"
huang2024,,7,NPS_UAMB,huang2024//7/NPS_UAMB,The technician reported that the service stopped working almost immediately after the storm started.,the technician reported that the service stopped working almost immediately after the storm started .,The technician reported that the service stopped working almost immediately after the storm started.,,90,,,disambiguator,huang2024//7/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""stopped""}"
huang2024,,7,NPZ_UAMB,huang2024//7/NPZ_UAMB,"After the technician called, the service stopped working almost immediately to his surprise.","after the technician called , the service stopped working almost immediately to his surprise .","After the technician called, the service stopped working almost immediately to his surprise.",,91,,,disambiguator,huang2024//7/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""stopped""}"
huang2024,,7,MVRR_UAMB,huang2024//7/MVRR_UAMB,The technician who was refused the service stopped working almost immediately after the argument.,the technician who was refused the service stopped working almost immediately after the argument .,The technician who was refused the service stopped working almost immediately after the argument.,,92,,,disambiguator,huang2024//7/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""stopped""}"
huang2024,,8,NPS_UAMB,huang2024//8/NPS_UAMB,The mechanic observed that the truck needed several more hours to be repaired.,the mechanic observed that the truck needed several more hours to be repaired .,The mechanic observed that the truck needed several more hours to be repaired.,,93,,,disambiguator,huang2024//8/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""needed""}"
huang2024,,8,NPZ_UAMB,huang2024//8/NPZ_UAMB,"Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.","because the mechanic stopped , the truck needed several more hours before it could be fully repaired .","Because the mechanic stopped, the truck needed several more hours before it could be fully repaired.",,94,,,disambiguator,huang2024//8/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""needed""}"
huang2024,,8,MVRR_UAMB,huang2024//8/MVRR_UAMB,The mechanic who was brought the truck needed several more hours to fully repair it.,the mechanic who was brought the truck needed several more hours to fully repair it .,The mechanic who was brought the truck needed several more hours to fully repair it.,,95,,,disambiguator,huang2024//8/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""needed""}"
huang2024,,9,NPS_UAMB,huang2024//9/NPS_UAMB,The guitarist knew that the song failed dramatically because of the tensions within the band.,the guitarist knew that the song failed dramatically because of the tensions within the band .,The guitarist knew that the song failed dramatically because of the tensions within the band.,,96,,,disambiguator,huang2024//9/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""failed""}"
huang2024,,9,NPZ_UAMB,huang2024//9/NPZ_UAMB,"After the guitarist began, the song failed dramatically because he skipped the sound check.","after the guitarist began , the song failed dramatically because he skipped the sound check .","After the guitarist began, the song failed dramatically because he skipped the sound check.",,97,,,disambiguator,huang2024//9/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""failed""}"
huang2024,,9,MVRR_UAMB,huang2024//9/MVRR_UAMB,The guitarist who was assigned the song failed dramatically because he never practiced enough.,the guitarist who was assigned the song failed dramatically because he never practiced enough .,The guitarist who was assigned the song failed dramatically because he never practiced enough.,,98,,,disambiguator,huang2024//9/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""failed""}"
huang2024,,10,NPS_UAMB,huang2024//10/NPS_UAMB,The player revealed that the bonus remained essentially the same as in the original contract.,the player revealed that the bonus remained essentially the same as in the original contract .,The player revealed that the bonus remained essentially the same as in the original contract.,,99,,,disambiguator,huang2024//10/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""remained""}"
huang2024,,10,NPZ_UAMB,huang2024//10/NPZ_UAMB,"Although the player lost, the bonus remained essentially the same as in the original contract.","although the player lost , the bonus remained essentially the same as in the original contract .","Although the player lost, the bonus remained essentially the same as in the original contract.",,100,,,disambiguator,huang2024//10/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""remained""}"
huang2024,,10,MVRR_UAMB,huang2024//10/MVRR_UAMB,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,the player who was paid the bonus remained essentially the same despite his sudden fame and wealth .,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,,101,,,disambiguator,huang2024//10/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""remained""}"
huang2024,,11,NPS_UAMB,huang2024//11/NPS_UAMB,The recent hire claimed that the job prepared many students for careers in media.,the recent hire claimed that the job prepared many students for careers in media .,The recent hire claimed that the job prepared many students for careers in media.,,102,,,disambiguator,huang2024//11/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""prepared""}"
huang2024,,11,NPZ_UAMB,huang2024//11/NPZ_UAMB,"Once the recent hire started, the job prepared many students for careers in media.","once the recent hire started , the job prepared many students for careers in media .","Once the recent hire started, the job prepared many students for careers in media.",,103,,,disambiguator,huang2024//11/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""prepared""}"
huang2024,,11,MVRR_UAMB,huang2024//11/MVRR_UAMB,The recent hire who was offered the job prepared many students for careers in media.,the recent hire who was offered the job prepared many students for careers in media .,The recent hire who was offered the job prepared many students for careers in media.,,104,,,disambiguator,huang2024//11/MVRR_UAMB,1,8,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""prepared""}"
huang2024,,12,NPS_UAMB,huang2024//12/NPS_UAMB,The assistant manager discovered that the training seemed unnecessarily demanding for new staff.,the assistant manager discovered that the training seemed unnecessarily demanding for new staff .,The assistant manager discovered that the training seemed unnecessarily demanding for new staff.,,105,,,disambiguator,huang2024//12/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""seemed""}"
huang2024,,12,NPZ_UAMB,huang2024//12/NPZ_UAMB,"While the assistant manager worked, the training seemed unnecessarily demanding to him.","while the assistant manager worked , the training seemed unnecessarily demanding to him .","While the assistant manager worked, the training seemed unnecessarily demanding to him.",,106,,,disambiguator,huang2024//12/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""seemed""}"
huang2024,,12,MVRR_UAMB,huang2024//12/MVRR_UAMB,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,the assistant manager who was assigned the training seemed unnecessarily demanding to new staff .,The assistant manager who was assigned the training seemed unnecessarily demanding to new staff.,,107,,,disambiguator,huang2024//12/MVRR_UAMB,1,8,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""seemed""}"
huang2024,,13,NPS_UAMB,huang2024//13/NPS_UAMB,The mayor showed that the document provided sufficient evidence to prove her innocence.,the mayor showed that the document provided sufficient evidence to prove her innocence .,The mayor showed that the document provided sufficient evidence to prove her innocence.,,108,,,disambiguator,huang2024//13/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""provided""}"
huang2024,,13,NPZ_UAMB,huang2024//13/NPZ_UAMB,"Although the mayor changed, the document provided sufficient evidence for what he had promised.","although the mayor changed , the document provided sufficient evidence for what he had promised .","Although the mayor changed, the document provided sufficient evidence for what he had promised.",,109,,,disambiguator,huang2024//13/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""provided""}"
huang2024,,13,MVRR_UAMB,huang2024//13/MVRR_UAMB,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,the mayor who was sent the document provided sufficient evidence that it was simply blackmail .,The mayor who was sent the document provided sufficient evidence that it was simply blackmail.,,110,,,disambiguator,huang2024//13/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""provided""}"
huang2024,,14,NPS_UAMB,huang2024//14/NPS_UAMB,The basketball player mentioned that the contract created another controversy in the NBA.,the basketball player mentioned that the contract created another controversy in the nba .,The basketball player mentioned that the contract created another controversy in the NBA.,,111,,,disambiguator,huang2024//14/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""created""}"
huang2024,,14,NPZ_UAMB,huang2024//14/NPZ_UAMB,"After the basketball player signed, the contract created another political controversy in the NBA.","after the basketball player signed , the contract created another political controversy in the nba .","After the basketball player signed, the contract created another political controversy in the NBA.",,112,,,disambiguator,huang2024//14/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""created""}"
huang2024,,14,MVRR_UAMB,huang2024//14/MVRR_UAMB,The basketball player who was handed the contract created another controversy in the NBA.,the basketball player who was handed the contract created another controversy in the nba .,The basketball player who was handed the contract created another controversy in the NBA.,,113,,,disambiguator,huang2024//14/MVRR_UAMB,1,8,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""9"", ""disamb_word"": ""created""}"
huang2024,,15,NPS_UAMB,huang2024//15/NPS_UAMB,The engineer maintained that the equipment required constant supervision from senior technicians.,the engineer maintained that the equipment required constant supervision from senior technicians .,The engineer maintained that the equipment required constant supervision from senior technicians.,,114,,,disambiguator,huang2024//15/NPS_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""required""}"
huang2024,,15,NPZ_UAMB,huang2024//15/NPZ_UAMB,"After the engineer moved, the equipment required constant supervision from senior technicians.","after the engineer moved , the equipment required constant supervision from senior technicians .","After the engineer moved, the equipment required constant supervision from senior technicians.",,115,,,disambiguator,huang2024//15/NPZ_UAMB,1,6,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""7"", ""disamb_word"": ""required""}"
huang2024,,15,MVRR_UAMB,huang2024//15/MVRR_UAMB,The engineer who was brought the equipment required constant supervision from senior technicians.,the engineer who was brought the equipment required constant supervision from senior technicians .,The engineer who was brought the equipment required constant supervision from senior technicians.,,116,,,disambiguator,huang2024//15/MVRR_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""MVRR"", ""disamb_position_amb"": ""6"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""required""}"
huang2024,,16,NPS_UAMB,huang2024//16/NPS_UAMB,The little girl found that the lamb remained relatively calm despite the absence of its mother.,the little girl found that the lamb remained relatively calm despite the absence of its mother .,The little girl found that the lamb remained relatively calm despite the absence of its mother.,,117,,,disambiguator,huang2024//16/NPS_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPS"", ""disamb_position_amb"": ""7"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""remained""}"
huang2024,,16,NPZ_UAMB,huang2024//16/NPZ_UAMB,"When the little girl attacked, the lamb remained relatively calm despite the sudden assault.","when the little girl attacked , the lamb remained relatively calm despite the sudden assault .","When the little girl attacked, the lamb remained relatively calm despite the sudden assault.",,118,,,disambiguator,huang2024//16/NPZ_UAMB,1,7,,,"{""ambiguity"": ""unambiguous"", ""construction"": ""NPZ"", ""disamb_position_amb"": ""8"", ""disamb_position_unamb"": ""8"", ""disamb_word"": ""remained""}"
