dataset,subset,item_id,condition,stim_uid,sentence_orig,sentence_norm,model_input,context,sentence_id,plausibility,is_grammatical,contrast,intended_uids,n_intended,critical_word_idx,comprehension_q,correct_answer,meta
qian2023,,13,ppp,qian2023//13/ppp,,the bones of the dinosaurs are on display at the natural history museum .,The bones of the dinosaurs are on display at the natural history museum.,,111,,1,agreement,qian2023//13/ppp,1,,,,"{""N1"": ""bones"", ""N1_number"": ""plural"", ""N2"": ""dinosaurs"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} on display at the Natural History Museum."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""of""}"
qian2023,,14,sss,qian2023//14/sss,,the doubt about the product was completely expected .,The doubt about the product was completely expected.,,112,,1,agreement,qian2023//14/sss,1,,,,"{""N1"": ""doubt"", ""N1_number"": ""singular"", ""N2"": ""product"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,14,ssp,qian2023//14/ssp,,the doubt about the product were completely expected .,The doubt about the product were completely expected.,,113,,0,agreement,qian2023//14/psp;qian2023//14/sss,2,,,,"{""N1"": ""doubt"", ""N1_number"": ""singular"", ""N2"": ""product"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,14,sps,qian2023//14/sps,,the doubt about the products was completely expected .,The doubt about the products was completely expected.,,114,,1,agreement,qian2023//14/sps,1,,,,"{""N1"": ""doubt"", ""N1_number"": ""singular"", ""N2"": ""products"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,14,spp,qian2023//14/spp,,the doubt about the products were completely expected .,The doubt about the products were completely expected.,,115,,0,agreement,qian2023//14/ppp;qian2023//14/sps,2,,,,"{""N1"": ""doubt"", ""N1_number"": ""singular"", ""N2"": ""products"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,14,pss,qian2023//14/pss,,the doubts about the product was completely expected .,The doubts about the product was completely expected.,,116,,0,agreement,qian2023//14/psp;qian2023//14/sss,2,,,,"{""N1"": ""doubts"", ""N1_number"": ""plural"", ""N2"": ""product"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,14,psp,qian2023//14/psp,,the doubts about the product were completely expected .,The doubts about the product were completely expected.,,117,,1,agreement,qian2023//14/psp,1,,,,"{""N1"": ""doubts"", ""N1_number"": ""plural"", ""N2"": ""product"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,14,pps,qian2023//14/pps,,the doubts about the products was completely expected .,The doubts about the products was completely expected.,,118,,0,agreement,qian2023//14/ppp;qian2023//14/sps,2,,,,"{""N1"": ""doubts"", ""N1_number"": ""plural"", ""N2"": ""products"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,14,ppp,qian2023//14/ppp,,the doubts about the products were completely expected .,The doubts about the products were completely expected.,,119,,1,agreement,qian2023//14/ppp,1,,,,"{""N1"": ""doubts"", ""N1_number"": ""plural"", ""N2"": ""products"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} completely expected."", ""predicate"": ""would be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,15,sss,qian2023//15/sss,,the article about the discovery is very easy to read .,The article about the discovery is very easy to read.,,120,,1,agreement,qian2023//15/sss,1,,,,"{""N1"": ""article"", ""N1_number"": ""singular"", ""N2"": ""discovery"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,15,ssp,qian2023//15/ssp,,the article about the discovery are very easy to read .,The article about the discovery are very easy to read.,,121,,0,agreement,qian2023//15/psp;qian2023//15/sss,2,,,,"{""N1"": ""article"", ""N1_number"": ""singular"", ""N2"": ""discovery"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,15,sps,qian2023//15/sps,,the article about the discoveries is very easy to read .,The article about the discoveries is very easy to read.,,122,,1,agreement,qian2023//15/sps,1,,,,"{""N1"": ""article"", ""N1_number"": ""singular"", ""N2"": ""discoveries"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,15,spp,qian2023//15/spp,,the article about the discoveries are very easy to read .,The article about the discoveries are very easy to read.,,123,,0,agreement,qian2023//15/ppp;qian2023//15/sps,2,,,,"{""N1"": ""article"", ""N1_number"": ""singular"", ""N2"": ""discoveries"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,15,pss,qian2023//15/pss,,the articles about the discovery is very easy to read .,The articles about the discovery is very easy to read.,,124,,0,agreement,qian2023//15/psp;qian2023//15/sss,2,,,,"{""N1"": ""articles"", ""N1_number"": ""plural"", ""N2"": ""discovery"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,15,psp,qian2023//15/psp,,the articles about the discovery are very easy to read .,The articles about the discovery are very easy to read.,,125,,1,agreement,qian2023//15/psp,1,,,,"{""N1"": ""articles"", ""N1_number"": ""plural"", ""N2"": ""discovery"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,15,pps,qian2023//15/pps,,the articles about the discoveries is very easy to read .,The articles about the discoveries is very easy to read.,,126,,0,agreement,qian2023//15/ppp;qian2023//15/sps,2,,,,"{""N1"": ""articles"", ""N1_number"": ""plural"", ""N2"": ""discoveries"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,15,ppp,qian2023//15/ppp,,the articles about the discoveries are very easy to read .,The articles about the discoveries are very easy to read.,,127,,1,agreement,qian2023//15/ppp,1,,,,"{""N1"": ""articles"", ""N1_number"": ""plural"", ""N2"": ""discoveries"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} very easy to read."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,16,sss,qian2023//16/sss,,the story about the scientist has inspired many people .,The story about the scientist has inspired many people.,,128,,1,agreement,qian2023//16/sss,1,,,,"{""N1"": ""story"", ""N1_number"": ""singular"", ""N2"": ""scientist"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""has inspired"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,16,ssp,qian2023//16/ssp,,the story about the scientist have inspired many people .,The story about the scientist have inspired many people.,,129,,0,agreement,qian2023//16/psp;qian2023//16/sss,2,,,,"{""N1"": ""story"", ""N1_number"": ""singular"", ""N2"": ""scientist"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""have inspired"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,16,sps,qian2023//16/sps,,the story about the scientists has inspired many people .,The story about the scientists has inspired many people.,,130,,1,agreement,qian2023//16/sps,1,,,,"{""N1"": ""story"", ""N1_number"": ""singular"", ""N2"": ""scientists"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""has inspired"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,16,spp,qian2023//16/spp,,the story about the scientists have inspired many people .,The story about the scientists have inspired many people.,,131,,0,agreement,qian2023//16/ppp;qian2023//16/sps,2,,,,"{""N1"": ""story"", ""N1_number"": ""singular"", ""N2"": ""scientists"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""have inspired"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,16,pss,qian2023//16/pss,,the stories about the scientist has inspired many people .,The stories about the scientist has inspired many people.,,132,,0,agreement,qian2023//16/psp;qian2023//16/sss,2,,,,"{""N1"": ""stories"", ""N1_number"": ""plural"", ""N2"": ""scientist"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""has inspired"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,16,psp,qian2023//16/psp,,the stories about the scientist have inspired many people .,The stories about the scientist have inspired many people.,,133,,1,agreement,qian2023//16/psp,1,,,,"{""N1"": ""stories"", ""N1_number"": ""plural"", ""N2"": ""scientist"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""have inspired"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,16,pps,qian2023//16/pps,,the stories about the scientists has inspired many people .,The stories about the scientists has inspired many people.,,134,,0,agreement,qian2023//16/ppp;qian2023//16/sps,2,,,,"{""N1"": ""stories"", ""N1_number"": ""plural"", ""N2"": ""scientists"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""has inspired"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""about""}"
qian2023,,16,ppp,qian2023//16/ppp,,the stories about the scientists have inspired many people .,The stories about the scientists have inspired many people.,,135,,1,agreement,qian2023//16/ppp,1,,,,"{""N1"": ""stories"", ""N1_number"": ""plural"", ""N2"": ""scientists"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} many people."", ""predicate"": ""will inspire"", ""predicate_sg_pl"": ""have inspired"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""about""}"
qian2023,,17,sss,qian2023//17/sss,,the alarm in the station has been maintained regularly .,The alarm in the station has been maintained regularly.,,136,,1,agreement,qian2023//17/sss,1,,,,"{""N1"": ""alarm"", ""N1_number"": ""singular"", ""N2"": ""station"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""has been"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,17,ssp,qian2023//17/ssp,,the alarm in the station have been maintained regularly .,The alarm in the station have been maintained regularly.,,137,,0,agreement,qian2023//17/psp;qian2023//17/sss,2,,,,"{""N1"": ""alarm"", ""N1_number"": ""singular"", ""N2"": ""station"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""have been"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,17,sps,qian2023//17/sps,,the alarm in the stations has been maintained regularly .,The alarm in the stations has been maintained regularly.,,138,,1,agreement,qian2023//17/sps,1,,,,"{""N1"": ""alarm"", ""N1_number"": ""singular"", ""N2"": ""stations"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""has been"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,17,spp,qian2023//17/spp,,the alarm in the stations have been maintained regularly .,The alarm in the stations have been maintained regularly.,,139,,0,agreement,qian2023//17/ppp;qian2023//17/sps,2,,,,"{""N1"": ""alarm"", ""N1_number"": ""singular"", ""N2"": ""stations"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""have been"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,17,pss,qian2023//17/pss,,the alarms in the station has been maintained regularly .,The alarms in the station has been maintained regularly.,,140,,0,agreement,qian2023//17/psp;qian2023//17/sss,2,,,,"{""N1"": ""alarms"", ""N1_number"": ""plural"", ""N2"": ""station"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""has been"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,17,psp,qian2023//17/psp,,the alarms in the station have been maintained regularly .,The alarms in the station have been maintained regularly.,,141,,1,agreement,qian2023//17/psp,1,,,,"{""N1"": ""alarms"", ""N1_number"": ""plural"", ""N2"": ""station"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""have been"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,17,pps,qian2023//17/pps,,the alarms in the stations has been maintained regularly .,The alarms in the stations has been maintained regularly.,,142,,0,agreement,qian2023//17/ppp;qian2023//17/sps,2,,,,"{""N1"": ""alarms"", ""N1_number"": ""plural"", ""N2"": ""stations"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""has been"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,17,ppp,qian2023//17/ppp,,the alarms in the stations have been maintained regularly .,The alarms in the stations have been maintained regularly.,,143,,1,agreement,qian2023//17/ppp,1,,,,"{""N1"": ""alarms"", ""N1_number"": ""plural"", ""N2"": ""stations"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} maintained regularly."", ""predicate"": ""should be"", ""predicate_sg_pl"": ""have been"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,18,sss,qian2023//18/sss,,the musician in the orchestra is organizing a community concert .,The musician in the orchestra is organizing a community concert.,,144,,1,agreement,qian2023//18/sss,1,,,,"{""N1"": ""musician"", ""N1_number"": ""singular"", ""N2"": ""orchestra"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,18,ssp,qian2023//18/ssp,,the musician in the orchestra are organizing a community concert .,The musician in the orchestra are organizing a community concert.,,145,,0,agreement,qian2023//18/psp;qian2023//18/sss,2,,,,"{""N1"": ""musician"", ""N1_number"": ""singular"", ""N2"": ""orchestra"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,18,sps,qian2023//18/sps,,the musician in the orchestras is organizing a community concert .,The musician in the orchestras is organizing a community concert.,,146,,1,agreement,qian2023//18/sps,1,,,,"{""N1"": ""musician"", ""N1_number"": ""singular"", ""N2"": ""orchestras"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,18,spp,qian2023//18/spp,,the musician in the orchestras are organizing a community concert .,The musician in the orchestras are organizing a community concert.,,147,,0,agreement,qian2023//18/ppp;qian2023//18/sps,2,,,,"{""N1"": ""musician"", ""N1_number"": ""singular"", ""N2"": ""orchestras"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,18,pss,qian2023//18/pss,,the musicians in the orchestra is organizing a community concert .,The musicians in the orchestra is organizing a community concert.,,148,,0,agreement,qian2023//18/psp;qian2023//18/sss,2,,,,"{""N1"": ""musicians"", ""N1_number"": ""plural"", ""N2"": ""orchestra"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,18,psp,qian2023//18/psp,,the musicians in the orchestra are organizing a community concert .,The musicians in the orchestra are organizing a community concert.,,149,,1,agreement,qian2023//18/psp,1,,,,"{""N1"": ""musicians"", ""N1_number"": ""plural"", ""N2"": ""orchestra"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,18,pps,qian2023//18/pps,,the musicians in the orchestras is organizing a community concert .,The musicians in the orchestras is organizing a community concert.,,150,,0,agreement,qian2023//18/ppp;qian2023//18/sps,2,,,,"{""N1"": ""musicians"", ""N1_number"": ""plural"", ""N2"": ""orchestras"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""is"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,18,ppp,qian2023//18/ppp,,the musicians in the orchestras are organizing a community concert .,The musicians in the orchestras are organizing a community concert.,,151,,1,agreement,qian2023//18/ppp,1,,,,"{""N1"": ""musicians"", ""N1_number"": ""plural"", ""N2"": ""orchestras"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} organizing a community concert."", ""predicate"": ""will be"", ""predicate_sg_pl"": ""are"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,19,sss,qian2023//19/sss,,the character in the episode was too chaotic .,The character in the episode was too chaotic.,,152,,1,agreement,qian2023//19/sss,1,,,,"{""N1"": ""character"", ""N1_number"": ""singular"", ""N2"": ""episode"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,19,ssp,qian2023//19/ssp,,the character in the episode were too chaotic .,The character in the episode were too chaotic.,,153,,0,agreement,qian2023//19/psp;qian2023//19/sss,2,,,,"{""N1"": ""character"", ""N1_number"": ""singular"", ""N2"": ""episode"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,19,sps,qian2023//19/sps,,the character in the episodes was too chaotic .,The character in the episodes was too chaotic.,,154,,1,agreement,qian2023//19/sps,1,,,,"{""N1"": ""character"", ""N1_number"": ""singular"", ""N2"": ""episodes"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,19,spp,qian2023//19/spp,,the character in the episodes were too chaotic .,The character in the episodes were too chaotic.,,155,,0,agreement,qian2023//19/ppp;qian2023//19/sps,2,,,,"{""N1"": ""character"", ""N1_number"": ""singular"", ""N2"": ""episodes"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,19,pss,qian2023//19/pss,,the characters in the episode was too chaotic .,The characters in the episode was too chaotic.,,156,,0,agreement,qian2023//19/psp;qian2023//19/sss,2,,,,"{""N1"": ""characters"", ""N1_number"": ""plural"", ""N2"": ""episode"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,19,psp,qian2023//19/psp,,the characters in the episode were too chaotic .,The characters in the episode were too chaotic.,,157,,1,agreement,qian2023//19/psp,1,,,,"{""N1"": ""characters"", ""N1_number"": ""plural"", ""N2"": ""episode"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,19,pps,qian2023//19/pps,,the characters in the episodes was too chaotic .,The characters in the episodes was too chaotic.,,158,,0,agreement,qian2023//19/ppp;qian2023//19/sps,2,,,,"{""N1"": ""characters"", ""N1_number"": ""plural"", ""N2"": ""episodes"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""was"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,19,ppp,qian2023//19/ppp,,the characters in the episodes were too chaotic .,The characters in the episodes were too chaotic.,,159,,1,agreement,qian2023//19/ppp,1,,,,"{""N1"": ""characters"", ""N1_number"": ""plural"", ""N2"": ""episodes"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} too chaotic."", ""predicate"": ""might be"", ""predicate_sg_pl"": ""were"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,20,sss,qian2023//20/sss,,the picture in the album reminds them of the days they spent together .,The picture in the album reminds them of the days they spent together.,,160,,1,agreement,qian2023//20/sss,1,,,,"{""N1"": ""picture"", ""N1_number"": ""singular"", ""N2"": ""album"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""reminds"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,20,ssp,qian2023//20/ssp,,the picture in the album remind them of the days they spent together .,The picture in the album remind them of the days they spent together.,,161,,0,agreement,qian2023//20/psp;qian2023//20/sss,2,,,,"{""N1"": ""picture"", ""N1_number"": ""singular"", ""N2"": ""album"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""remind"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,20,sps,qian2023//20/sps,,the picture in the albums reminds them of the days they spent together .,The picture in the albums reminds them of the days they spent together.,,162,,1,agreement,qian2023//20/sps,1,,,,"{""N1"": ""picture"", ""N1_number"": ""singular"", ""N2"": ""albums"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""reminds"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,20,spp,qian2023//20/spp,,the picture in the albums remind them of the days they spent together .,The picture in the albums remind them of the days they spent together.,,163,,0,agreement,qian2023//20/ppp;qian2023//20/sps,2,,,,"{""N1"": ""picture"", ""N1_number"": ""singular"", ""N2"": ""albums"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""remind"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,20,pss,qian2023//20/pss,,the pictures in the album reminds them of the days they spent together .,The pictures in the album reminds them of the days they spent together.,,164,,0,agreement,qian2023//20/psp;qian2023//20/sss,2,,,,"{""N1"": ""pictures"", ""N1_number"": ""plural"", ""N2"": ""album"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""reminds"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,20,psp,qian2023//20/psp,,the pictures in the album remind them of the days they spent together .,The pictures in the album remind them of the days they spent together.,,165,,1,agreement,qian2023//20/psp,1,,,,"{""N1"": ""pictures"", ""N1_number"": ""plural"", ""N2"": ""album"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""remind"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,20,pps,qian2023//20/pps,,the pictures in the albums reminds them of the days they spent together .,The pictures in the albums reminds them of the days they spent together.,,166,,0,agreement,qian2023//20/ppp;qian2023//20/sps,2,,,,"{""N1"": ""pictures"", ""N1_number"": ""plural"", ""N2"": ""albums"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""reminds"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
qian2023,,20,ppp,qian2023//20/ppp,,the pictures in the albums remind them of the days they spent together .,The pictures in the albums remind them of the days they spent together.,,167,,1,agreement,qian2023//20/ppp,1,,,,"{""N1"": ""pictures"", ""N1_number"": ""plural"", ""N2"": ""albums"", ""N2_number"": ""plural"", ""context"": ""The %% {preposition} the %% {predicate} them of the days they spent together."", ""predicate"": ""will remind"", ""predicate_sg_pl"": ""remind"", ""predicate_sg_pl_number"": ""plural"", ""preposition"": ""in""}"
qian2023,,21,sss,qian2023//21/sss,,the player in the game has won several championships .,The player in the game has won several championships.,,168,,1,agreement,qian2023//21/sss,1,,,,"{""N1"": ""player"", ""N1_number"": ""singular"", ""N2"": ""game"", ""N2_number"": ""singular"", ""context"": ""The %% {preposition} the %% {predicate} won several championships."", ""predicate"": ""might have"", ""predicate_sg_pl"": ""has"", ""predicate_sg_pl_number"": ""singular"", ""preposition"": ""in""}"
